EPC,Ant,Time,Frequency,RSSI,Phase
E2801160600002073A4A0529,3,1970/1/5 19:30,922750,-65,165
E2801160600002073A4A0529,3,1970/1/5 19:30,922750,-65,165
E2801160600002073A4A0529,3,1970/1/5 19:30,922750,-65,165
E2801160600002073A4A0529,3,1970/1/5 19:30,922750,-65,165
E2801160600002073A4A0529,3,1970/1/5 19:30,922750,-65,165
E2801160600002073A4A0529,3,1970/1/5 19:30,922750,-65,165
E2801160600002073A4A0519,3,1970/1/5 19:30,922750,-70,168
E2801160600002073A4A0519,3,1970/1/5 19:30,922750,-70,168
E2801160600002073A4A0519,3,1970/1/5 19:30,922750,-70,168
E2801160600002073A4A0519,3,1970/1/5 19:30,922750,-70,168
E2801160600002073A4A0519,3,1970/1/5 19:30,922750,-70,168
E2801160600002073A4A0519,3,1970/1/5 19:30,922750,-70,168
E2801160600002073A4A0529,1,1970/1/5 19:30,922750,-62,87
E2801160600002073A4A0529,1,1970/1/5 19:30,922750,-62,87
E2801160600002073A4A0529,1,1970/1/5 19:30,922750,-62,87
E2801160600002073A4A0529,1,1970/1/5 19:30,922750,-62,87
E2801160600002073A4A0529,1,1970/1/5 19:30,922750,-62,87
E2801160600002073A4A0529,1,1970/1/5 19:30,922750,-62,87
E2801160600002073A4A0519,1,1970/1/5 19:30,922750,-64,135
E2801160600002073A4A0519,1,1970/1/5 19:30,922750,-64,135
E2801160600002073A4A0519,1,1970/1/5 19:30,922750,-64,135
E2801160600002073A4A0519,1,1970/1/5 19:30,922750,-64,135
E2801160600002073A4A0519,1,1970/1/5 19:30,922750,-64,135
E2801160600002073A4A0519,1,1970/1/5 19:30,922750,-64,135
E2801160600002073A4A0529,2,1970/1/5 19:30,922750,-65,28
E2801160600002073A4A0529,2,1970/1/5 19:30,922750,-65,28
E2801160600002073A4A0529,2,1970/1/5 19:30,922750,-65,28
E2801160600002073A4A0529,2,1970/1/5 19:30,922750,-65,28
E2801160600002073A4A0529,2,1970/1/5 19:30,922750,-65,28
E2801160600002073A4A0529,2,1970/1/5 19:30,922750,-65,28
E2801160600002073A4A0519,2,1970/1/5 19:30,922750,-70,30
E2801160600002073A4A0519,2,1970/1/5 19:30,922750,-70,30
E2801160600002073A4A0519,2,1970/1/5 19:30,922750,-70,30
E2801160600002073A4A0519,2,1970/1/5 19:30,922750,-70,30
E2801160600002073A4A0519,2,1970/1/5 19:30,922750,-70,30
E2801160600002073A4A0519,2,1970/1/5 19:30,922750,-70,30
E2801160600002073A4A0529,3,1970/1/5 19:30,922750,-67,39
E2801160600002073A4A0529,3,1970/1/5 19:30,922750,-67,39
E2801160600002073A4A0529,3,1970/1/5 19:30,922750,-67,39
E2801160600002073A4A0529,3,1970/1/5 19:30,922750,-67,39
E2801160600002073A4A0529,3,1970/1/5 19:30,922750,-67,39
E2801160600002073A4A0529,3,1970/1/5 19:30,922750,-67,39
E2801160600002073A4A0519,3,1970/1/5 19:30,922750,-70,45
E2801160600002073A4A0519,3,1970/1/5 19:30,922750,-70,45
E2801160600002073A4A0519,3,1970/1/5 19:30,922750,-70,45
E2801160600002073A4A0519,3,1970/1/5 19:30,922750,-70,45
E2801160600002073A4A0519,3,1970/1/5 19:30,922750,-70,45
E2801160600002073A4A0519,3,1970/1/5 19:30,922750,-70,45
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-51,115
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-51,115
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-51,115
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-51,115
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-51,115
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-51,115
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-62,163
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-62,163
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-62,163
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-62,163
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-62,163
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-62,163
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-75,132
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-75,132
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-75,132
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-75,132
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-75,132
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-75,132
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-67,106
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-67,106
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-67,106
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-67,106
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-67,106
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-67,106
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-65,5
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-65,5
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-65,5
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-65,5
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-65,5
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-65,5
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-71,132
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-71,132
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-71,132
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-71,132
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-71,132
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-71,132
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-60,123
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-60,123
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-60,123
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-60,123
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-60,123
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-60,123
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-66,5
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-66,5
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-66,5
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-66,5
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-66,5
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-66,5
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-72,78
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-72,78
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-72,78
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-72,78
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-72,78
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-72,78
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-62,78
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-62,78
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-62,78
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-62,78
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-62,78
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-62,78
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-70,132
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-70,132
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-70,132
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-70,132
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-70,132
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-70,132
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-66,151
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-66,151
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-66,151
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-66,151
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-66,151
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-66,151
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-61,19
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-61,19
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-61,19
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-61,19
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-61,19
E2801160600002073A4A0529,1,1970/1/5 19:30,904250,-61,19
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-64,19
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-64,19
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-64,19
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-64,19
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-64,19
E2801160600002073A4A0519,1,1970/1/5 19:30,904250,-64,19
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-72,87
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-72,87
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-72,87
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-72,87
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-72,87
E2801160600002073A4A0519,2,1970/1/5 19:30,904250,-72,87
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-62,67
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-62,67
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-62,67
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-62,67
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-62,67
E2801160600002073A4A0529,2,1970/1/5 19:30,904250,-62,67
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-68,135
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-68,135
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-68,135
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-68,135
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-68,135
E2801160600002073A4A0529,3,1970/1/5 19:30,904250,-68,135
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-70,126
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-70,126
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-70,126
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-70,126
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-70,126
E2801160600002073A4A0519,3,1970/1/5 19:30,904250,-70,126
E2801160600002073A4A0529,3,1970/1/5 19:30,917250,-67,33
E2801160600002073A4A0529,3,1970/1/5 19:30,917250,-67,33
E2801160600002073A4A0529,3,1970/1/5 19:30,917250,-67,33
E2801160600002073A4A0529,3,1970/1/5 19:30,917250,-67,33
E2801160600002073A4A0529,3,1970/1/5 19:30,917250,-67,33
E2801160600002073A4A0529,3,1970/1/5 19:30,917250,-67,33
E2801160600002073A4A0519,3,1970/1/5 19:30,917250,-69,0
E2801160600002073A4A0519,3,1970/1/5 19:30,917250,-69,0
E2801160600002073A4A0519,3,1970/1/5 19:30,917250,-69,0
E2801160600002073A4A0519,3,1970/1/5 19:30,917250,-69,0
E2801160600002073A4A0519,3,1970/1/5 19:30,917250,-69,0
E2801160600002073A4A0519,3,1970/1/5 19:30,917250,-69,0
E2801160600002073A4A0519,1,1970/1/5 19:30,917250,-62,67
E2801160600002073A4A0519,1,1970/1/5 19:30,917250,-62,67
E2801160600002073A4A0519,1,1970/1/5 19:30,917250,-62,67
E2801160600002073A4A0519,1,1970/1/5 19:30,917250,-62,67
E2801160600002073A4A0519,1,1970/1/5 19:30,917250,-62,67
E2801160600002073A4A0519,1,1970/1/5 19:30,917250,-62,67
E2801160600002073A4A0529,1,1970/1/5 19:30,917250,-57,115
E2801160600002073A4A0529,1,1970/1/5 19:30,917250,-57,115
E2801160600002073A4A0529,1,1970/1/5 19:30,917250,-57,115
E2801160600002073A4A0529,1,1970/1/5 19:30,917250,-57,115
E2801160600002073A4A0529,1,1970/1/5 19:30,917250,-57,115
E2801160600002073A4A0529,1,1970/1/5 19:30,917250,-57,115
E2801160600002073A4A0539,1,1970/1/5 19:30,917250,-77,149
E2801160600002073A4A0539,1,1970/1/5 19:30,917250,-77,149
E2801160600002073A4A0539,1,1970/1/5 19:30,917250,-77,149
E2801160600002073A4A0539,1,1970/1/5 19:30,917250,-77,149
E2801160600002073A4A0539,1,1970/1/5 19:30,917250,-77,149
E2801160600002073A4A0539,1,1970/1/5 19:30,917250,-77,149
E2801160600002073A4A0529,2,1970/1/5 19:30,917250,-64,126
E2801160600002073A4A0529,2,1970/1/5 19:30,917250,-64,126
E2801160600002073A4A0529,2,1970/1/5 19:30,917250,-64,126
E2801160600002073A4A0529,2,1970/1/5 19:30,917250,-64,126
E2801160600002073A4A0529,2,1970/1/5 19:30,917250,-64,126
E2801160600002073A4A0529,2,1970/1/5 19:30,917250,-64,126
E2801160600002073A4A0519,2,1970/1/5 19:30,917250,-70,112
E2801160600002073A4A0519,2,1970/1/5 19:30,917250,-70,112
E2801160600002073A4A0519,2,1970/1/5 19:30,917250,-70,112
E2801160600002073A4A0519,2,1970/1/5 19:30,917250,-70,112
E2801160600002073A4A0519,2,1970/1/5 19:30,917250,-70,112
E2801160600002073A4A0519,2,1970/1/5 19:30,917250,-70,112
E2801160600002073A4A0529,3,1970/1/5 19:30,917250,-66,11
E2801160600002073A4A0529,3,1970/1/5 19:30,917250,-66,11
E2801160600002073A4A0529,3,1970/1/5 19:30,917250,-66,11
E2801160600002073A4A0529,3,1970/1/5 19:30,917250,-66,11
E2801160600002073A4A0529,3,1970/1/5 19:30,917250,-66,11
E2801160600002073A4A0529,3,1970/1/5 19:30,917250,-66,11
E2801160600002073A4A0519,3,1970/1/5 19:30,917250,-67,177
E2801160600002073A4A0519,3,1970/1/5 19:30,917250,-67,177
E2801160600002073A4A0519,3,1970/1/5 19:30,917250,-67,177
E2801160600002073A4A0519,3,1970/1/5 19:30,917250,-67,177
E2801160600002073A4A0519,3,1970/1/5 19:30,917250,-67,177
E2801160600002073A4A0519,3,1970/1/5 19:30,917250,-67,177
E2801160600002073A4A0519,1,1970/1/5 19:30,917250,-67,36
E2801160600002073A4A0519,1,1970/1/5 19:30,917250,-67,36
E2801160600002073A4A0519,1,1970/1/5 19:30,917250,-67,36
E2801160600002073A4A0519,1,1970/1/5 19:30,917250,-67,36
E2801160600002073A4A0519,1,1970/1/5 19:30,917250,-67,36
E2801160600002073A4A0519,1,1970/1/5 19:30,917250,-67,36
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-62,42
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-62,42
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-62,42
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-62,42
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-62,42
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-62,42
E2801160600002073A4A0519,1,1970/1/5 19:30,909750,-71,59
E2801160600002073A4A0519,1,1970/1/5 19:30,909750,-71,59
E2801160600002073A4A0519,1,1970/1/5 19:30,909750,-71,59
E2801160600002073A4A0519,1,1970/1/5 19:30,909750,-71,59
E2801160600002073A4A0519,1,1970/1/5 19:30,909750,-71,59
E2801160600002073A4A0519,1,1970/1/5 19:30,909750,-71,59
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,163
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,163
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,163
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,163
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,163
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,163
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-66,132
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-66,132
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-66,132
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-66,132
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-66,132
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-66,132
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,140
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,140
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,140
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,140
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,140
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,140
E2801160600002073A4A0519,3,1970/1/5 19:30,909750,-64,106
E2801160600002073A4A0519,3,1970/1/5 19:30,909750,-64,106
E2801160600002073A4A0519,3,1970/1/5 19:30,909750,-64,106
E2801160600002073A4A0519,3,1970/1/5 19:30,909750,-64,106
E2801160600002073A4A0519,3,1970/1/5 19:30,909750,-64,106
E2801160600002073A4A0519,3,1970/1/5 19:30,909750,-64,106
E2801160600002073A4A0529,3,1970/1/5 19:30,909750,-68,61
E2801160600002073A4A0529,3,1970/1/5 19:30,909750,-68,61
E2801160600002073A4A0529,3,1970/1/5 19:30,909750,-68,61
E2801160600002073A4A0529,3,1970/1/5 19:30,909750,-68,61
E2801160600002073A4A0529,3,1970/1/5 19:30,909750,-68,61
E2801160600002073A4A0529,3,1970/1/5 19:30,909750,-68,61
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-57,59
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-57,59
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-57,59
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-57,59
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-57,59
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-57,59
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,168
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,168
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,168
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,168
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,168
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,168
E2801160600002073A4A0519,1,1970/1/5 19:30,909750,-76,98
E2801160600002073A4A0519,1,1970/1/5 19:30,909750,-76,98
E2801160600002073A4A0519,1,1970/1/5 19:30,909750,-76,98
E2801160600002073A4A0519,1,1970/1/5 19:30,909750,-76,98
E2801160600002073A4A0519,1,1970/1/5 19:30,909750,-76,98
E2801160600002073A4A0519,1,1970/1/5 19:30,909750,-76,98
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,106
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,106
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,106
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,106
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,106
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,106
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-77,157
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-77,157
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-77,157
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-77,157
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-77,157
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-77,157
E2801160600002073A4A0519,3,1970/1/5 19:30,909750,-63,81
E2801160600002073A4A0519,3,1970/1/5 19:30,909750,-63,81
E2801160600002073A4A0519,3,1970/1/5 19:30,909750,-63,81
E2801160600002073A4A0519,3,1970/1/5 19:30,909750,-63,81
E2801160600002073A4A0519,3,1970/1/5 19:30,909750,-63,81
E2801160600002073A4A0519,3,1970/1/5 19:30,909750,-63,81
E2801160600002073A4A0529,3,1970/1/5 19:30,909750,-71,28
E2801160600002073A4A0529,3,1970/1/5 19:30,909750,-71,28
E2801160600002073A4A0529,3,1970/1/5 19:30,909750,-71,28
E2801160600002073A4A0529,3,1970/1/5 19:30,909750,-71,28
E2801160600002073A4A0529,3,1970/1/5 19:30,909750,-71,28
E2801160600002073A4A0529,3,1970/1/5 19:30,909750,-71,28
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,163
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,163
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,163
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,163
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,163
E2801160600002073A4A0539,1,1970/1/5 19:30,909750,-77,163
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-57,53
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-57,53
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-57,53
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-57,53
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-57,53
E2801160600002073A4A0529,1,1970/1/5 19:30,909750,-57,53
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-75,165
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-75,165
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-75,165
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-75,165
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-75,165
E2801160600002073A4A0529,2,1970/1/5 19:30,909750,-75,165
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,115
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,115
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,115
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,115
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,115
E2801160600002073A4A0519,2,1970/1/5 19:30,909750,-70,115
E2801160600002073A4A0519,3,1970/1/5 19:30,903750,-66,95
E2801160600002073A4A0519,3,1970/1/5 19:30,903750,-66,95
E2801160600002073A4A0519,3,1970/1/5 19:30,903750,-66,95
E2801160600002073A4A0519,3,1970/1/5 19:30,903750,-66,95
E2801160600002073A4A0519,3,1970/1/5 19:30,903750,-66,95
E2801160600002073A4A0519,3,1970/1/5 19:30,903750,-66,95
E2801160600002073A4A0529,3,1970/1/5 19:30,903750,-70,137
E2801160600002073A4A0529,3,1970/1/5 19:30,903750,-70,137
E2801160600002073A4A0529,3,1970/1/5 19:30,903750,-70,137
E2801160600002073A4A0529,3,1970/1/5 19:30,903750,-70,137
E2801160600002073A4A0529,3,1970/1/5 19:30,903750,-70,137
E2801160600002073A4A0529,3,1970/1/5 19:30,903750,-70,137
E2801160600002073A4A0519,1,1970/1/5 19:30,903750,-63,11
E2801160600002073A4A0519,1,1970/1/5 19:30,903750,-63,11
E2801160600002073A4A0519,1,1970/1/5 19:30,903750,-63,11
E2801160600002073A4A0519,1,1970/1/5 19:30,903750,-63,11
E2801160600002073A4A0519,1,1970/1/5 19:30,903750,-63,11
E2801160600002073A4A0519,1,1970/1/5 19:30,903750,-63,11
E2801160600002073A4A0529,1,1970/1/5 19:30,903750,-66,87
E2801160600002073A4A0529,1,1970/1/5 19:30,903750,-66,87
E2801160600002073A4A0529,1,1970/1/5 19:30,903750,-66,87
E2801160600002073A4A0529,1,1970/1/5 19:30,903750,-66,87
E2801160600002073A4A0529,1,1970/1/5 19:30,903750,-66,87
E2801160600002073A4A0529,1,1970/1/5 19:30,903750,-66,87
E2801160600002073A4A0519,2,1970/1/5 19:30,903750,-70,81
E2801160600002073A4A0519,2,1970/1/5 19:30,903750,-70,81
