EPC,Ant,Time,Frequency,RSSI,Phase
E2801160600002073A4A0519,1,1970/1/5 19:34,907750,-63,115
E2801160600002073A4A0519,1,1970/1/5 19:34,907750,-63,115
E2801160600002073A4A0519,1,1970/1/5 19:34,907750,-63,115
E2801160600002073A4A0539,1,1970/1/5 19:34,907750,-76,53
E2801160600002073A4A0539,1,1970/1/5 19:34,907750,-76,53
E2801160600002073A4A0539,1,1970/1/5 19:34,907750,-76,53
E2801160600002073A4A0539,1,1970/1/5 19:34,907750,-76,53
E2801160600002073A4A0539,1,1970/1/5 19:34,907750,-76,53
E2801160600002073A4A0539,1,1970/1/5 19:34,907750,-76,53
E2801160600002073A4A0539,1,1970/1/5 19:34,907750,-76,53
E2801160600002073A4A0539,1,1970/1/5 19:34,907750,-76,53
E2801160600002073A4A0539,1,1970/1/5 19:34,907750,-76,53
E2801160600002073A4A0539,1,1970/1/5 19:34,907750,-76,53
E2801160600002073A4A0539,1,1970/1/5 19:34,907750,-76,53
E2801160600002073A4A0519,2,1970/1/5 19:34,907750,-73,171
E2801160600002073A4A0519,2,1970/1/5 19:34,907750,-73,171
E2801160600002073A4A0519,2,1970/1/5 19:34,907750,-73,171
E2801160600002073A4A0519,2,1970/1/5 19:34,907750,-73,171
E2801160600002073A4A0519,2,1970/1/5 19:34,907750,-73,171
E2801160600002073A4A0519,2,1970/1/5 19:34,907750,-73,171
E2801160600002073A4A0519,2,1970/1/5 19:34,907750,-73,171
E2801160600002073A4A0519,2,1970/1/5 19:34,907750,-73,171
E2801160600002073A4A0519,2,1970/1/5 19:34,907750,-73,171
E2801160600002073A4A0519,2,1970/1/5 19:34,907750,-73,171
E2801160600002073A4A0519,2,1970/1/5 19:34,907750,-73,171
E2801160600002073A4A0529,2,1970/1/5 19:34,907750,-66,16
E2801160600002073A4A0529,2,1970/1/5 19:34,907750,-66,16
E2801160600002073A4A0529,2,1970/1/5 19:34,907750,-66,16
E2801160600002073A4A0529,2,1970/1/5 19:34,907750,-66,16
E2801160600002073A4A0529,2,1970/1/5 19:34,907750,-66,16
E2801160600002073A4A0529,2,1970/1/5 19:34,907750,-66,16
E2801160600002073A4A0529,2,1970/1/5 19:34,907750,-66,16
E2801160600002073A4A0529,2,1970/1/5 19:34,907750,-66,16
E2801160600002073A4A0529,2,1970/1/5 19:34,907750,-66,16
E2801160600002073A4A0529,2,1970/1/5 19:34,907750,-66,16
E2801160600002073A4A0529,2,1970/1/5 19:34,907750,-66,16
E2801160600002073A4A0529,3,1970/1/5 19:34,907750,-70,73
E2801160600002073A4A0529,3,1970/1/5 19:34,907750,-70,73
E2801160600002073A4A0529,3,1970/1/5 19:34,907750,-70,73
E2801160600002073A4A0529,3,1970/1/5 19:34,907750,-70,73
E2801160600002073A4A0529,3,1970/1/5 19:34,907750,-70,73
E2801160600002073A4A0529,3,1970/1/5 19:34,907750,-70,73
E2801160600002073A4A0529,3,1970/1/5 19:34,907750,-70,73
E2801160600002073A4A0529,3,1970/1/5 19:34,907750,-70,73
E2801160600002073A4A0529,3,1970/1/5 19:34,907750,-70,73
E2801160600002073A4A0529,3,1970/1/5 19:34,907750,-70,73
