EPC,Ant,Time,Frequency,RSSI,Phase
E2801160600002073A4A0519,1,25573.804143518500 ,909750,-67,11
E2801160600002073A4A0519,1,25573.804143518500 ,909750,-67,11
E2801160600002073A4A0539,1,25573.804143518500 ,909750,-77,140
E2801160600002073A4A0539,1,25573.804143518500 ,909750,-77,140
E2801160600002073A4A0519,2,25573.804143518500 ,909750,-69,123
E2801160600002073A4A0519,2,25573.804143518500 ,909750,-69,123
E2801160600002073A4A0529,2,25573.804143518500 ,909750,-66,115
E2801160600002073A4A0529,2,25573.804143518500 ,909750,-66,115
E2801160600002073A4A0529,3,25573.804143518500 ,909750,-66,67
E2801160600002073A4A0529,3,25573.804143518500 ,909750,-66,67
E2801160600002073A4A0519,3,25573.804143518500 ,909750,-61,75
E2801160600002073A4A0519,3,25573.804143518500 ,909750,-61,75
E2801160600002073A4A0539,1,25573.804143518500 ,909750,-77,168
E2801160600002073A4A0539,1,25573.804143518500 ,909750,-77,168
E2801160600002073A4A0529,1,25573.804143518500 ,909750,-62,53
E2801160600002073A4A0529,1,25573.804143518500 ,909750,-62,53
E2801160600002073A4A0519,1,25573.804143518500 ,909750,-68,16
E2801160600002073A4A0519,1,25573.804143518500 ,909750,-68,16
E2801160600002073A4A0529,2,25573.804143518500 ,909750,-74,135
E2801160600002073A4A0529,2,25573.804143518500 ,909750,-74,135
E2801160600002073A4A0519,2,25573.804143518500 ,909750,-68,120
E2801160600002073A4A0519,2,25573.804143518500 ,909750,-68,120
E2801160600002073A4A0519,3,25573.804143518500 ,909750,-60,61
E2801160600002073A4A0519,3,25573.804143518500 ,909750,-60,61
E2801160600002073A4A0529,3,25573.804143518500 ,909750,-70,28
E2801160600002073A4A0529,3,25573.804143518500 ,909750,-70,28
E2801160600002073A4A0529,1,25573.804143518500 ,909750,-61,67
E2801160600002073A4A0529,1,25573.804143518500 ,909750,-61,67
E2801160600002073A4A0519,1,25573.804143518500 ,909750,-71,19
E2801160600002073A4A0519,1,25573.804143518500 ,909750,-71,19
E2801160600002073A4A0539,1,25573.804143518500 ,909750,-76,132
E2801160600002073A4A0539,1,25573.804143518500 ,909750,-76,132
E2801160600002073A4A0519,2,25573.804143518500 ,909750,-67,112
E2801160600002073A4A0519,2,25573.804143518500 ,909750,-67,112
E2801160600002073A4A0529,2,25573.804143518500 ,909750,-78,146
E2801160600002073A4A0529,2,25573.804143518500 ,909750,-78,146
E2801160600002073A4A0529,3,25573.804143518500 ,903750,-70,165
E2801160600002073A4A0529,3,25573.804143518500 ,903750,-70,165
E2801160600002073A4A0519,3,25573.804143518500 ,903750,-60,30
E2801160600002073A4A0519,3,25573.804143518500 ,903750,-60,30
E2801160600002073A4A0529,1,25573.804143518500 ,903750,-59,25
E2801160600002073A4A0529,1,25573.804143518500 ,903750,-59,25
E2801160600002073A4A0519,1,25573.804143518500 ,903750,-79,67
E2801160600002073A4A0519,1,25573.804143518500 ,903750,-79,67
E2801160600002073A4A0539,1,25573.804143518500 ,903750,-79,0
E2801160600002073A4A0539,1,25573.804143518500 ,903750,-79,0
E2801160600002073A4A0519,2,25573.804143518500 ,903750,-70,75
E2801160600002073A4A0519,2,25573.804143518500 ,903750,-70,75
E2801160600002073A4A0529,2,25573.804143518500 ,903750,-80,132
E2801160600002073A4A0529,2,25573.804143518500 ,903750,-80,132
E2801160600002073A4A0529,3,25573.804143518500 ,903750,-70,151
E2801160600002073A4A0529,3,25573.804143518500 ,903750,-70,151
E2801160600002073A4A0519,3,25573.804143518500 ,903750,-60,33
E2801160600002073A4A0519,3,25573.804143518500 ,903750,-60,33
E2801160600002073A4A0519,1,25573.804143518500 ,903750,-76,8
E2801160600002073A4A0519,1,25573.804143518500 ,903750,-76,8
E2801160600002073A4A0529,1,25573.804143518500 ,903750,-59,22
E2801160600002073A4A0529,1,25573.804143518500 ,903750,-59,22
E2801160600002073A4A0539,1,25573.804143518500 ,903750,-80,45
E2801160600002073A4A0539,1,25573.804143518500 ,903750,-80,45
E2801160600002073A4A0529,2,25573.804143518500 ,903750,-78,106
E2801160600002073A4A0529,2,25573.804143518500 ,903750,-78,106
E2801160600002073A4A0519,2,25573.804143518500 ,903750,-71,78
E2801160600002073A4A0519,2,25573.804143518500 ,903750,-71,78
E2801160600002073A4A0519,3,25573.804143518500 ,903750,-60,28
E2801160600002073A4A0519,3,25573.804143518500 ,903750,-60,28
E2801160600002073A4A0529,3,25573.804143518500 ,903750,-71,149
E2801160600002073A4A0529,3,25573.804143518500 ,903750,-71,149
E2801160600002073A4A0519,1,25573.804143518500 ,903750,-68,19
E2801160600002073A4A0519,1,25573.804143518500 ,903750,-68,19
E2801160600002073A4A0529,1,25573.804143518500 ,903750,-62,11
E2801160600002073A4A0529,1,25573.804143518500 ,903750,-62,11
E2801160600002073A4A0539,1,25573.804143518500 ,903750,-79,22
E2801160600002073A4A0539,1,25573.804143518500 ,903750,-79,22
E2801160600002073A4A0529,2,25573.804143518500 ,911750,-80,149
E2801160600002073A4A0529,2,25573.804143518500 ,911750,-80,149
E2801160600002073A4A0519,2,25573.804143518500 ,911750,-70,47
E2801160600002073A4A0519,2,25573.804143518500 ,911750,-70,47
E2801160600002073A4A0519,3,25573.804155092600 ,911750,-63,28
E2801160600002073A4A0519,3,25573.804155092600 ,911750,-63,28
E2801160600002073A4A0529,3,25573.804155092600 ,911750,-70,47
E2801160600002073A4A0529,3,25573.804155092600 ,911750,-70,47
E2801160600002073A4A0519,1,25573.804155092600 ,911750,-57,87
E2801160600002073A4A0519,1,25573.804155092600 ,911750,-57,87
E2801160600002073A4A0529,1,25573.804155092600 ,911750,-68,160
E2801160600002073A4A0529,1,25573.804155092600 ,911750,-68,160
E2801160600002073A4A0539,1,25573.804155092600 ,911750,-77,39
E2801160600002073A4A0539,1,25573.804155092600 ,911750,-77,39
E2801160600002073A4A0529,2,25573.804155092600 ,911750,-74,61
E2801160600002073A4A0529,2,25573.804155092600 ,911750,-74,61
E2801160600002073A4A0519,2,25573.804155092600 ,911750,-70,36
E2801160600002073A4A0519,2,25573.804155092600 ,911750,-70,36
E2801160600002073A4A0519,3,25573.804155092600 ,911750,-67,95
E2801160600002073A4A0519,3,25573.804155092600 ,911750,-67,95
E2801160600002073A4A0529,3,25573.804155092600 ,911750,-60,75
E2801160600002073A4A0529,3,25573.804155092600 ,911750,-60,75
E2801160600002073A4A0519,1,25573.804155092600 ,906250,-54,81
E2801160600002073A4A0519,1,25573.804155092600 ,906250,-54,81
E2801160600002073A4A0529,1,25573.804155092600 ,906250,-55,45
E2801160600002073A4A0529,1,25573.804155092600 ,906250,-55,45
E2801160600002073A4A0539,1,25573.804155092600 ,906250,-79,109
E2801160600002073A4A0539,1,25573.804155092600 ,906250,-79,109
E2801160600002073A4A0529,2,25573.804155092600 ,906250,-70,2
E2801160600002073A4A0529,2,25573.804155092600 ,906250,-70,2
E2801160600002073A4A0519,2,25573.804155092600 ,906250,-70,30
E2801160600002073A4A0519,2,25573.804155092600 ,906250,-70,30
E2801160600002073A4A0519,3,25573.804155092600 ,906250,-64,42
E2801160600002073A4A0519,3,25573.804155092600 ,906250,-64,42
E2801160600002073A4A0529,3,25573.804155092600 ,906250,-65,95
E2801160600002073A4A0529,3,25573.804155092600 ,906250,-65,95
E2801160600002073A4A0519,1,25573.804155092600 ,906250,-54,70
E2801160600002073A4A0519,1,25573.804155092600 ,906250,-54,70
E2801160600002073A4A0539,1,25573.804155092600 ,906250,-79,115
E2801160600002073A4A0539,1,25573.804155092600 ,906250,-79,115
E2801160600002073A4A0529,1,25573.804155092600 ,906250,-62,177
E2801160600002073A4A0529,1,25573.804155092600 ,906250,-62,177
E2801160600002073A4A0519,2,25573.804155092600 ,906250,-70,165
E2801160600002073A4A0519,2,25573.804155092600 ,906250,-70,165
E2801160600002073A4A0529,2,25573.804155092600 ,906250,-75,45
E2801160600002073A4A0529,2,25573.804155092600 ,906250,-75,45
E2801160600002073A4A0519,3,25573.804155092600 ,906250,-65,50
E2801160600002073A4A0519,3,25573.804155092600 ,906250,-65,50
E2801160600002073A4A0529,3,25573.804155092600 ,906250,-71,129
E2801160600002073A4A0529,3,25573.804155092600 ,906250,-71,129
E2801160600002073A4A0529,1,25573.804155092600 ,906250,-62,59
E2801160600002073A4A0529,1,25573.804155092600 ,906250,-62,59
E2801160600002073A4A0519,1,25573.804155092600 ,906250,-57,84
E2801160600002073A4A0519,1,25573.804155092600 ,906250,-57,84
E2801160600002073A4A0539,1,25573.804155092600 ,906250,-80,109
E2801160600002073A4A0539,1,25573.804155092600 ,906250,-80,109
E2801160600002073A4A0519,2,25573.804155092600 ,906250,-70,8
E2801160600002073A4A0519,2,25573.804155092600 ,906250,-70,8
E2801160600002073A4A0529,2,25573.804155092600 ,906250,-75,11
E2801160600002073A4A0529,2,25573.804155092600 ,906250,-75,11
E2801160600002073A4A0529,3,25573.804155092600 ,919750,-66,106
E2801160600002073A4A0529,3,25573.804155092600 ,919750,-66,106
E2801160600002073A4A0519,3,25573.804155092600 ,919750,-65,109
E2801160600002073A4A0519,3,25573.804155092600 ,919750,-65,109
E2801160600002073A4A0529,1,25573.804155092600 ,919750,-63,73
E2801160600002073A4A0529,1,25573.804155092600 ,919750,-63,73
E2801160600002073A4A0519,1,25573.804155092600 ,919750,-60,165
E2801160600002073A4A0519,1,25573.804155092600 ,919750,-60,165
E2801160600002073A4A0519,2,25573.804155092600 ,919750,-70,171
E2801160600002073A4A0519,2,25573.804155092600 ,919750,-70,171
E2801160600002073A4A0529,2,25573.804155092600 ,919750,-79,33
E2801160600002073A4A0529,2,25573.804155092600 ,919750,-79,33
E2801160600002073A4A0529,3,25573.804155092600 ,919750,-65,95
E2801160600002073A4A0529,3,25573.804155092600 ,919750,-65,95
E2801160600002073A4A0519,3,25573.804155092600 ,919750,-64,84
E2801160600002073A4A0519,3,25573.804155092600 ,919750,-64,84
E2801160600002073A4A0529,1,25573.804155092600 ,919750,-63,98
E2801160600002073A4A0529,1,25573.804155092600 ,919750,-63,98
E2801160600002073A4A0519,1,25573.804155092600 ,919750,-60,168
E2801160600002073A4A0519,1,25573.804155092600 ,919750,-60,168
E2801160600002073A4A0539,1,25573.804155092600 ,919750,-79,45
E2801160600002073A4A0539,1,25573.804155092600 ,919750,-79,45
E2801160600002073A4A0519,2,25573.804155092600 ,919750,-70,5
E2801160600002073A4A0519,2,25573.804155092600 ,919750,-70,5
E2801160600002073A4A0529,2,25573.804155092600 ,919750,-77,28
E2801160600002073A4A0529,2,25573.804155092600 ,919750,-77,28
E2801160600002073A4A0519,3,25573.804155092600 ,919750,-64,104
E2801160600002073A4A0519,3,25573.804155092600 ,919750,-64,104
E2801160600002073A4A0529,3,25573.804155092600 ,919750,-65,59
E2801160600002073A4A0529,3,25573.804155092600 ,919750,-65,59
E2801160600002073A4A0529,1,25573.804155092600 ,927250,-62,90
E2801160600002073A4A0529,1,25573.804155092600 ,927250,-62,90
E2801160600002073A4A0519,1,25573.804155092600 ,927250,-59,177
E2801160600002073A4A0519,1,25573.804155092600 ,927250,-59,177
E2801160600002073A4A0519,2,25573.804166666700 ,927250,-70,22
E2801160600002073A4A0519,2,25573.804166666700 ,927250,-70,22
E2801160600002073A4A0529,2,25573.804166666700 ,927250,-76,70
E2801160600002073A4A0529,2,25573.804166666700 ,927250,-76,70
E2801160600002073A4A0529,3,25573.804166666700 ,927250,-64,75
E2801160600002073A4A0529,3,25573.804166666700 ,927250,-64,75
E2801160600002073A4A0519,3,25573.804166666700 ,927250,-63,84
E2801160600002073A4A0519,3,25573.804166666700 ,927250,-63,84
E2801160600002073A4A0519,1,25573.804166666700 ,927250,-54,160
E2801160600002073A4A0519,1,25573.804166666700 ,927250,-54,160
E2801160600002073A4A0529,1,25573.804166666700 ,927250,-53,171
E2801160600002073A4A0529,1,25573.804166666700 ,927250,-53,171
E2801160600002073A4A0519,2,25573.804166666700 ,927250,-70,36
E2801160600002073A4A0519,2,25573.804166666700 ,927250,-70,36
E2801160600002073A4A0529,2,25573.804166666700 ,927250,-68,70
E2801160600002073A4A0529,2,25573.804166666700 ,927250,-68,70
E2801160600002073A4A0519,3,25573.804166666700 ,927250,-65,101
E2801160600002073A4A0519,3,25573.804166666700 ,927250,-65,101
E2801160600002073A4A0529,3,25573.804166666700 ,927250,-64,98
E2801160600002073A4A0529,3,25573.804166666700 ,927250,-64,98
E2801160600002073A4A0529,1,25573.804166666700 ,922250,-53,78
E2801160600002073A4A0529,1,25573.804166666700 ,922250,-53,78
E2801160600002073A4A0519,1,25573.804166666700 ,922250,-54,90
E2801160600002073A4A0519,1,25573.804166666700 ,922250,-54,90
E2801160600002073A4A0529,2,25573.804166666700 ,922250,-68,160
E2801160600002073A4A0529,2,25573.804166666700 ,922250,-68,160
E2801160600002073A4A0519,2,25573.804166666700 ,922250,-70,174
E2801160600002073A4A0519,2,25573.804166666700 ,922250,-70,174
E2801160600002073A4A0519,3,25573.804166666700 ,922250,-66,28
E2801160600002073A4A0519,3,25573.804166666700 ,922250,-66,28
E2801160600002073A4A0529,3,25573.804166666700 ,922250,-63,45
E2801160600002073A4A0529,3,25573.804166666700 ,922250,-63,45
E2801160600002073A4A0529,1,25573.804166666700 ,922250,-54,109
E2801160600002073A4A0529,1,25573.804166666700 ,922250,-54,109
E2801160600002073A4A0519,1,25573.804166666700 ,922250,-55,92
E2801160600002073A4A0519,1,25573.804166666700 ,922250,-55,92
E2801160600002073A4A0529,2,25573.804166666700 ,922250,-69,2
E2801160600002073A4A0529,2,25573.804166666700 ,922250,-69,2
E2801160600002073A4A0519,2,25573.804166666700 ,922250,-70,171
E2801160600002073A4A0519,2,25573.804166666700 ,922250,-70,171
E2801160600002073A4A0529,3,25573.804166666700 ,922250,-64,95
E2801160600002073A4A0529,3,25573.804166666700 ,922250,-64,95
E2801160600002073A4A0519,3,25573.804166666700 ,922250,-66,36
E2801160600002073A4A0519,3,25573.804166666700 ,922250,-66,36
E2801160600002073A4A0529,1,25573.804166666700 ,922250,-50,104
E2801160600002073A4A0529,1,25573.804166666700 ,922250,-50,104
E2801160600002073A4A0519,1,25573.804166666700 ,922250,-53,106
E2801160600002073A4A0519,1,25573.804166666700 ,922250,-53,106
E2801160600002073A4A0519,2,25573.804166666700 ,922250,-70,163
E2801160600002073A4A0519,2,25573.804166666700 ,922250,-70,163
E2801160600002073A4A0529,2,25573.804166666700 ,922250,-70,8
E2801160600002073A4A0529,2,25573.804166666700 ,922250,-70,8
E2801160600002073A4A0529,3,25573.804166666700 ,922250,-63,56
E2801160600002073A4A0529,3,25573.804166666700 ,922250,-63,56
E2801160600002073A4A0519,3,25573.804166666700 ,922250,-66,36
E2801160600002073A4A0519,3,25573.804166666700 ,922250,-66,36
E2801160600002073A4A0529,1,25573.804166666700 ,907250,-49,50
E2801160600002073A4A0529,1,25573.804166666700 ,907250,-49,50
E2801160600002073A4A0519,1,25573.804166666700 ,907250,-53,59
E2801160600002073A4A0519,1,25573.804166666700 ,907250,-53,59
E2801160600002073A4A0519,2,25573.804166666700 ,907250,-68,14
E2801160600002073A4A0519,2,25573.804166666700 ,907250,-68,14
E2801160600002073A4A0529,2,25573.804166666700 ,907250,-64,22
E2801160600002073A4A0529,2,25573.804166666700 ,907250,-64,22
E2801160600002073A4A0519,3,25573.804166666700 ,907250,-66,33
E2801160600002073A4A0519,3,25573.804166666700 ,907250,-66,33
E2801160600002073A4A0529,3,25573.804166666700 ,907250,-64,50
E2801160600002073A4A0529,3,25573.804166666700 ,907250,-64,50
E2801160600002073A4A0529,1,25573.804166666700 ,907250,-50,59
E2801160600002073A4A0529,1,25573.804166666700 ,907250,-50,59
E2801160600002073A4A0519,1,25573.804166666700 ,907250,-53,59
E2801160600002073A4A0519,1,25573.804166666700 ,907250,-53,59
E2801160600002073A4A0519,2,25573.804166666700 ,907250,-68,19
E2801160600002073A4A0519,2,25573.804166666700 ,907250,-68,19
E2801160600002073A4A0529,2,25573.804166666700 ,907250,-64,11
E2801160600002073A4A0529,2,25573.804166666700 ,907250,-64,11
E2801160600002073A4A0529,3,25573.804166666700 ,907250,-63,36
E2801160600002073A4A0529,3,25573.804166666700 ,907250,-63,36
E2801160600002073A4A0519,3,25573.804166666700 ,907250,-66,163
E2801160600002073A4A0519,3,25573.804166666700 ,907250,-66,163
E2801160600002073A4A0519,1,25573.804166666700 ,907250,-52,73
E2801160600002073A4A0519,1,25573.804166666700 ,907250,-52,73
E2801160600002073A4A0529,1,25573.804166666700 ,907250,-48,73
E2801160600002073A4A0529,1,25573.804166666700 ,907250,-48,73
E2801160600002073A4A0519,1,25573.804178240700 ,920750,-54,104
E2801160600002073A4A0519,1,25573.804178240700 ,920750,-54,104
E2801160600002073A4A0529,1,25573.804178240700 ,920750,-52,123
E2801160600002073A4A0529,1,25573.804178240700 ,920750,-52,123
E2801160600002073A4A0519,2,25573.804178240700 ,920750,-70,11
E2801160600002073A4A0519,2,25573.804178240700 ,920750,-70,11
E2801160600002073A4A0529,2,25573.804178240700 ,920750,-68,39
E2801160600002073A4A0529,2,25573.804178240700 ,920750,-68,39
E2801160600002073A4A0519,3,25573.804178240700 ,920750,-66,42
E2801160600002073A4A0519,3,25573.804178240700 ,920750,-66,42
E2801160600002073A4A0529,3,25573.804178240700 ,920750,-62,47
E2801160600002073A4A0529,3,25573.804178240700 ,920750,-62,47
E2801160600002073A4A0519,1,25573.804178240700 ,920750,-54,106
E2801160600002073A4A0519,1,25573.804178240700 ,920750,-54,106
E2801160600002073A4A0529,1,25573.804178240700 ,920750,-51,135
E2801160600002073A4A0529,1,25573.804178240700 ,920750,-51,135
E2801160600002073A4A0529,2,25573.804178240700 ,920750,-68,42
E2801160600002073A4A0529,2,25573.804178240700 ,920750,-68,42
E2801160600002073A4A0519,2,25573.804178240700 ,920750,-70,8
E2801160600002073A4A0519,2,25573.804178240700 ,920750,-70,8
E2801160600002073A4A0519,3,25573.804178240700 ,920750,-69,33
E2801160600002073A4A0519,3,25573.804178240700 ,920750,-69,33
E2801160600002073A4A0529,3,25573.804178240700 ,920750,-63,42
E2801160600002073A4A0529,3,25573.804178240700 ,920750,-63,42
E2801160600002073A4A0529,1,25573.804178240700 ,909250,-48,22
E2801160600002073A4A0529,1,25573.804178240700 ,909250,-48,22
E2801160600002073A4A0519,1,25573.804178240700 ,909250,-53,16
E2801160600002073A4A0519,1,25573.804178240700 ,909250,-53,16
E2801160600002073A4A0529,2,25573.804178240700 ,909250,-62,120
E2801160600002073A4A0529,2,25573.804178240700 ,909250,-62,120
E2801160600002073A4A0519,2,25573.804178240700 ,909250,-68,109
E2801160600002073A4A0519,2,25573.804178240700 ,909250,-68,109
E2801160600002073A4A0519,3,25573.804178240700 ,909250,-70,129
E2801160600002073A4A0519,3,25573.804178240700 ,909250,-70,129
E2801160600002073A4A0529,3,25573.804178240700 ,909250,-64,11
E2801160600002073A4A0529,3,25573.804178240700 ,909250,-64,11
E2801160600002073A4A0529,1,25573.804178240700 ,909250,-48,14
E2801160600002073A4A0529,1,25573.804178240700 ,909250,-48,14
E2801160600002073A4A0519,1,25573.804178240700 ,909250,-52,14
E2801160600002073A4A0519,1,25573.804178240700 ,909250,-52,14
E2801160600002073A4A0519,2,25573.804178240700 ,909250,-68,112
E2801160600002073A4A0519,2,25573.804178240700 ,909250,-68,112
E2801160600002073A4A0529,2,25573.804178240700 ,909250,-62,109
E2801160600002073A4A0529,2,25573.804178240700 ,909250,-62,109
E2801160600002073A4A0529,3,25573.804178240700 ,909250,-64,8
E2801160600002073A4A0529,3,25573.804178240700 ,909250,-64,8
E2801160600002073A4A0519,3,25573.804178240700 ,909250,-70,123
E2801160600002073A4A0519,3,25573.804178240700 ,909250,-70,123
E2801160600002073A4A0529,1,25573.804178240700 ,909250,-48,19
E2801160600002073A4A0529,1,25573.804178240700 ,909250,-48,19
E2801160600002073A4A0519,1,25573.804178240700 ,909250,-52,11
E2801160600002073A4A0519,1,25573.804178240700 ,909250,-52,11
E2801160600002073A4A0529,2,25573.804178240700 ,909250,-63,109
E2801160600002073A4A0529,2,25573.804178240700 ,909250,-63,109
E2801160600002073A4A0519,2,25573.804178240700 ,909250,-67,92
E2801160600002073A4A0519,2,25573.804178240700 ,909250,-67,92
E2801160600002073A4A0529,3,25573.804178240700 ,909250,-64,2
E2801160600002073A4A0529,3,25573.804178240700 ,909250,-64,2
E2801160600002073A4A0519,3,25573.804178240700 ,909250,-70,160
E2801160600002073A4A0519,3,25573.804178240700 ,909250,-70,160
E2801160600002073A4A0529,1,25573.804178240700 ,925750,-51,33
E2801160600002073A4A0529,1,25573.804178240700 ,925750,-51,33
E2801160600002073A4A0519,1,25573.804178240700 ,925750,-53,22
E2801160600002073A4A0519,1,25573.804178240700 ,925750,-53,22
E2801160600002073A4A0529,2,25573.804178240700 ,925750,-65,109
E2801160600002073A4A0529,2,25573.804178240700 ,925750,-65,109
E2801160600002073A4A0519,2,25573.804178240700 ,925750,-69,87
E2801160600002073A4A0519,2,25573.804178240700 ,925750,-69,87
E2801160600002073A4A0519,3,25573.804178240700 ,925750,-67,115
E2801160600002073A4A0519,3,25573.804178240700 ,925750,-67,115
E2801160600002073A4A0529,3,25573.804178240700 ,925750,-63,101
E2801160600002073A4A0529,3,25573.804178240700 ,925750,-63,101
E2801160600002073A4A0529,1,25573.804178240700 ,925750,-51,30
E2801160600002073A4A0529,1,25573.804178240700 ,925750,-51,30
E2801160600002073A4A0519,1,25573.804178240700 ,925750,-53,22
E2801160600002073A4A0519,1,25573.804178240700 ,925750,-53,22
E2801160600002073A4A0519,2,25573.804178240700 ,925750,-69,92
E2801160600002073A4A0519,2,25573.804178240700 ,925750,-69,92
E2801160600002073A4A0529,2,25573.804178240700 ,925750,-65,109
E2801160600002073A4A0529,2,25573.804178240700 ,925750,-65,109
