EPC,Ant,Time,Frequency,RSSI,Phase
E2801160600002073A4A0519,1,1970/1/5 19:31,923250,-66,101
E2801160600002073A4A0519,1,1970/1/5 19:31,923250,-66,101
E2801160600002073A4A0529,2,1970/1/5 19:31,923250,-64,151
E2801160600002073A4A0529,2,1970/1/5 19:31,923250,-64,151
E2801160600002073A4A0529,2,1970/1/5 19:31,923250,-64,151
E2801160600002073A4A0529,2,1970/1/5 19:31,923250,-64,151
E2801160600002073A4A0529,2,1970/1/5 19:31,923250,-64,151
E2801160600002073A4A0529,2,1970/1/5 19:31,923250,-64,151
E2801160600002073A4A0529,2,1970/1/5 19:31,923250,-64,151
E2801160600002073A4A0529,2,1970/1/5 19:31,923250,-64,151
E2801160600002073A4A0519,2,1970/1/5 19:31,923250,-70,165
E2801160600002073A4A0519,2,1970/1/5 19:31,923250,-70,165
E2801160600002073A4A0519,2,1970/1/5 19:31,923250,-70,165
E2801160600002073A4A0519,2,1970/1/5 19:31,923250,-70,165
E2801160600002073A4A0519,2,1970/1/5 19:31,923250,-70,165
E2801160600002073A4A0519,2,1970/1/5 19:31,923250,-70,165
E2801160600002073A4A0519,2,1970/1/5 19:31,923250,-70,165
E2801160600002073A4A0519,2,1970/1/5 19:31,923250,-70,165
E2801160600002073A4A0529,3,1970/1/5 19:31,923250,-64,109
E2801160600002073A4A0529,3,1970/1/5 19:31,923250,-64,109
E2801160600002073A4A0529,3,1970/1/5 19:31,923250,-64,109
E2801160600002073A4A0529,3,1970/1/5 19:31,923250,-64,109
E2801160600002073A4A0529,3,1970/1/5 19:31,923250,-64,109
E2801160600002073A4A0529,3,1970/1/5 19:31,923250,-64,109
E2801160600002073A4A0529,3,1970/1/5 19:31,923250,-64,109
E2801160600002073A4A0529,3,1970/1/5 19:31,923250,-64,109
E2801160600002073A4A0519,3,1970/1/5 19:31,923250,-68,75
E2801160600002073A4A0519,3,1970/1/5 19:31,923250,-68,75
E2801160600002073A4A0519,3,1970/1/5 19:31,923250,-68,75
E2801160600002073A4A0519,3,1970/1/5 19:31,923250,-68,75
E2801160600002073A4A0519,3,1970/1/5 19:31,923250,-68,75
E2801160600002073A4A0519,3,1970/1/5 19:31,923250,-68,75
E2801160600002073A4A0519,3,1970/1/5 19:31,923250,-68,75
E2801160600002073A4A0519,3,1970/1/5 19:31,923250,-68,75
E2801160600002073A4A0529,1,1970/1/5 19:31,923250,-62,123
E2801160600002073A4A0529,1,1970/1/5 19:31,923250,-62,123
E2801160600002073A4A0529,1,1970/1/5 19:31,923250,-62,123
E2801160600002073A4A0529,1,1970/1/5 19:31,923250,-62,123
E2801160600002073A4A0529,1,1970/1/5 19:31,923250,-62,123
E2801160600002073A4A0529,1,1970/1/5 19:31,923250,-62,123
E2801160600002073A4A0529,1,1970/1/5 19:31,923250,-62,123
E2801160600002073A4A0529,1,1970/1/5 19:31,923250,-62,123
E2801160600002073A4A0519,1,1970/1/5 19:31,923250,-62,101
E2801160600002073A4A0519,1,1970/1/5 19:31,923250,-62,101
E2801160600002073A4A0519,1,1970/1/5 19:31,923250,-62,101
E2801160600002073A4A0519,1,1970/1/5 19:31,923250,-62,101
E2801160600002073A4A0519,1,1970/1/5 19:31,923250,-62,101
E2801160600002073A4A0519,1,1970/1/5 19:31,923250,-62,101
E2801160600002073A4A0519,1,1970/1/5 19:31,923250,-62,101
E2801160600002073A4A0519,1,1970/1/5 19:31,923250,-62,101
E2801160600002073A4A0529,2,1970/1/5 19:31,923250,-64,132
E2801160600002073A4A0529,2,1970/1/5 19:31,923250,-64,132
E2801160600002073A4A0529,2,1970/1/5 19:31,923250,-64,132
E2801160600002073A4A0529,2,1970/1/5 19:31,923250,-64,132
E2801160600002073A4A0529,2,1970/1/5 19:31,923250,-64,132
E2801160600002073A4A0529,2,1970/1/5 19:31,923250,-64,132
E2801160600002073A4A0529,2,1970/1/5 19:31,923250,-64,132
E2801160600002073A4A0529,2,1970/1/5 19:31,923250,-64,132
E2801160600002073A4A0519,2,1970/1/5 19:31,923250,-72,135
E2801160600002073A4A0519,2,1970/1/5 19:31,923250,-72,135
E2801160600002073A4A0519,2,1970/1/5 19:31,923250,-72,135
E2801160600002073A4A0519,2,1970/1/5 19:31,923250,-72,135
E2801160600002073A4A0519,2,1970/1/5 19:31,923250,-72,135
E2801160600002073A4A0519,2,1970/1/5 19:31,923250,-72,135
E2801160600002073A4A0519,2,1970/1/5 19:31,923250,-72,135
E2801160600002073A4A0519,2,1970/1/5 19:31,923250,-72,135
E2801160600002073A4A0529,3,1970/1/5 19:31,923250,-66,73
E2801160600002073A4A0529,3,1970/1/5 19:31,923250,-66,73
E2801160600002073A4A0529,3,1970/1/5 19:31,923250,-66,73
E2801160600002073A4A0529,3,1970/1/5 19:31,923250,-66,73
E2801160600002073A4A0529,3,1970/1/5 19:31,923250,-66,73
E2801160600002073A4A0529,3,1970/1/5 19:31,923250,-66,73
E2801160600002073A4A0529,3,1970/1/5 19:31,923250,-66,73
E2801160600002073A4A0529,3,1970/1/5 19:31,923250,-66,73
E2801160600002073A4A0519,3,1970/1/5 19:31,923250,-66,73
E2801160600002073A4A0519,3,1970/1/5 19:31,923250,-66,73
E2801160600002073A4A0519,3,1970/1/5 19:31,923250,-66,73
E2801160600002073A4A0519,3,1970/1/5 19:31,923250,-66,73
E2801160600002073A4A0519,3,1970/1/5 19:31,923250,-66,73
E2801160600002073A4A0519,3,1970/1/5 19:31,923250,-66,73
E2801160600002073A4A0519,3,1970/1/5 19:31,923250,-66,73
E2801160600002073A4A0519,3,1970/1/5 19:31,923250,-66,73
E2801160600002073A4A0519,1,1970/1/5 19:31,913250,-68,149
E2801160600002073A4A0519,1,1970/1/5 19:31,913250,-68,149
E2801160600002073A4A0519,1,1970/1/5 19:31,913250,-68,149
E2801160600002073A4A0519,1,1970/1/5 19:31,913250,-68,149
E2801160600002073A4A0519,1,1970/1/5 19:31,913250,-68,149
E2801160600002073A4A0519,1,1970/1/5 19:31,913250,-68,149
E2801160600002073A4A0519,1,1970/1/5 19:31,913250,-68,149
E2801160600002073A4A0519,1,1970/1/5 19:31,913250,-68,149
E2801160600002073A4A0529,1,1970/1/5 19:31,913250,-69,47
E2801160600002073A4A0529,1,1970/1/5 19:31,913250,-69,47
E2801160600002073A4A0529,1,1970/1/5 19:31,913250,-69,47
E2801160600002073A4A0529,1,1970/1/5 19:31,913250,-69,47
E2801160600002073A4A0529,1,1970/1/5 19:31,913250,-69,47
E2801160600002073A4A0529,1,1970/1/5 19:31,913250,-69,47
E2801160600002073A4A0529,1,1970/1/5 19:31,913250,-69,47
E2801160600002073A4A0529,1,1970/1/5 19:31,913250,-69,47
E2801160600002073A4A0539,1,1970/1/5 19:31,913250,-77,157
E2801160600002073A4A0539,1,1970/1/5 19:31,913250,-77,157
E2801160600002073A4A0539,1,1970/1/5 19:31,913250,-77,157
E2801160600002073A4A0539,1,1970/1/5 19:31,913250,-77,157
E2801160600002073A4A0539,1,1970/1/5 19:31,913250,-77,157
E2801160600002073A4A0539,1,1970/1/5 19:31,913250,-77,157
E2801160600002073A4A0539,1,1970/1/5 19:31,913250,-77,157
E2801160600002073A4A0539,1,1970/1/5 19:31,913250,-77,157
E2801160600002073A4A0519,2,1970/1/5 19:31,913250,-71,19
E2801160600002073A4A0519,2,1970/1/5 19:31,913250,-71,19
E2801160600002073A4A0519,2,1970/1/5 19:31,913250,-71,19
E2801160600002073A4A0519,2,1970/1/5 19:31,913250,-71,19
E2801160600002073A4A0519,2,1970/1/5 19:31,913250,-71,19
E2801160600002073A4A0519,2,1970/1/5 19:31,913250,-71,19
E2801160600002073A4A0519,2,1970/1/5 19:31,913250,-71,19
E2801160600002073A4A0519,2,1970/1/5 19:31,913250,-71,19
E2801160600002073A4A0529,2,1970/1/5 19:31,913250,-65,11
E2801160600002073A4A0529,2,1970/1/5 19:31,913250,-65,11
E2801160600002073A4A0529,2,1970/1/5 19:31,913250,-65,11
E2801160600002073A4A0529,2,1970/1/5 19:31,913250,-65,11
E2801160600002073A4A0529,2,1970/1/5 19:31,913250,-65,11
E2801160600002073A4A0529,2,1970/1/5 19:31,913250,-65,11
E2801160600002073A4A0529,2,1970/1/5 19:31,913250,-65,11
E2801160600002073A4A0529,2,1970/1/5 19:31,913250,-65,11
E2801160600002073A4A0529,3,1970/1/5 19:31,913250,-70,70
E2801160600002073A4A0529,3,1970/1/5 19:31,913250,-70,70
E2801160600002073A4A0529,3,1970/1/5 19:31,913250,-70,70
E2801160600002073A4A0529,3,1970/1/5 19:31,913250,-70,70
E2801160600002073A4A0529,3,1970/1/5 19:31,913250,-70,70
E2801160600002073A4A0529,3,1970/1/5 19:31,913250,-70,70
E2801160600002073A4A0529,3,1970/1/5 19:31,913250,-70,70
E2801160600002073A4A0529,3,1970/1/5 19:31,913250,-70,70
E2801160600002073A4A0519,3,1970/1/5 19:31,913250,-70,75
E2801160600002073A4A0519,3,1970/1/5 19:31,913250,-70,75
E2801160600002073A4A0519,3,1970/1/5 19:31,913250,-70,75
E2801160600002073A4A0519,3,1970/1/5 19:31,913250,-70,75
E2801160600002073A4A0519,3,1970/1/5 19:31,913250,-70,75
E2801160600002073A4A0519,3,1970/1/5 19:31,913250,-70,75
E2801160600002073A4A0519,3,1970/1/5 19:31,913250,-70,75
E2801160600002073A4A0519,3,1970/1/5 19:31,913250,-70,75
E2801160600002073A4A0519,1,1970/1/5 19:31,913250,-73,151
E2801160600002073A4A0519,1,1970/1/5 19:31,913250,-73,151
E2801160600002073A4A0519,1,1970/1/5 19:31,913250,-73,151
E2801160600002073A4A0519,1,1970/1/5 19:31,913250,-73,151
E2801160600002073A4A0519,1,1970/1/5 19:31,913250,-73,151
E2801160600002073A4A0519,1,1970/1/5 19:31,913250,-73,151
E2801160600002073A4A0519,1,1970/1/5 19:31,913250,-73,151
E2801160600002073A4A0519,1,1970/1/5 19:31,913250,-73,151
E2801160600002073A4A0529,1,1970/1/5 19:31,913250,-68,160
E2801160600002073A4A0529,1,1970/1/5 19:31,913250,-68,160
E2801160600002073A4A0529,1,1970/1/5 19:31,913250,-68,160
E2801160600002073A4A0529,1,1970/1/5 19:31,913250,-68,160
E2801160600002073A4A0529,1,1970/1/5 19:31,913250,-68,160
E2801160600002073A4A0529,1,1970/1/5 19:31,913250,-68,160
E2801160600002073A4A0529,1,1970/1/5 19:31,913250,-68,160
E2801160600002073A4A0529,1,1970/1/5 19:31,913250,-68,160
E2801160600002073A4A0539,1,1970/1/5 19:31,913250,-77,157
E2801160600002073A4A0539,1,1970/1/5 19:31,913250,-77,157
E2801160600002073A4A0539,1,1970/1/5 19:31,913250,-77,157
E2801160600002073A4A0539,1,1970/1/5 19:31,913250,-77,157
E2801160600002073A4A0539,1,1970/1/5 19:31,913250,-77,157
E2801160600002073A4A0539,1,1970/1/5 19:31,913250,-77,157
E2801160600002073A4A0539,1,1970/1/5 19:31,913250,-77,157
E2801160600002073A4A0539,1,1970/1/5 19:31,913250,-77,157
E2801160600002073A4A0529,2,1970/1/5 19:31,913250,-79,8
E2801160600002073A4A0529,2,1970/1/5 19:31,913250,-79,8
E2801160600002073A4A0529,2,1970/1/5 19:31,913250,-79,8
E2801160600002073A4A0529,2,1970/1/5 19:31,913250,-79,8
E2801160600002073A4A0529,2,1970/1/5 19:31,913250,-79,8
E2801160600002073A4A0529,2,1970/1/5 19:31,913250,-79,8
E2801160600002073A4A0529,2,1970/1/5 19:31,913250,-79,8
E2801160600002073A4A0529,2,1970/1/5 19:31,913250,-79,8
E2801160600002073A4A0519,2,1970/1/5 19:31,913250,-70,0
E2801160600002073A4A0519,2,1970/1/5 19:31,913250,-70,0
E2801160600002073A4A0519,2,1970/1/5 19:31,913250,-70,0
E2801160600002073A4A0519,2,1970/1/5 19:31,913250,-70,0
E2801160600002073A4A0519,2,1970/1/5 19:31,913250,-70,0
E2801160600002073A4A0519,2,1970/1/5 19:31,913250,-70,0
E2801160600002073A4A0519,2,1970/1/5 19:31,913250,-70,0
E2801160600002073A4A0519,2,1970/1/5 19:31,913250,-70,0
E2801160600002073A4A0529,1,1970/1/5 19:31,905250,-58,174
E2801160600002073A4A0529,1,1970/1/5 19:31,905250,-58,174
E2801160600002073A4A0529,1,1970/1/5 19:31,905250,-58,174
E2801160600002073A4A0529,1,1970/1/5 19:31,905250,-58,174
E2801160600002073A4A0529,1,1970/1/5 19:31,905250,-58,174
E2801160600002073A4A0529,1,1970/1/5 19:31,905250,-58,174
E2801160600002073A4A0529,1,1970/1/5 19:31,905250,-58,174
E2801160600002073A4A0529,1,1970/1/5 19:31,905250,-58,174
E2801160600002073A4A0539,1,1970/1/5 19:31,905250,-79,137
E2801160600002073A4A0539,1,1970/1/5 19:31,905250,-79,137
E2801160600002073A4A0539,1,1970/1/5 19:31,905250,-79,137
E2801160600002073A4A0539,1,1970/1/5 19:31,905250,-79,137
E2801160600002073A4A0539,1,1970/1/5 19:31,905250,-79,137
E2801160600002073A4A0539,1,1970/1/5 19:31,905250,-79,137
E2801160600002073A4A0539,1,1970/1/5 19:31,905250,-79,137
E2801160600002073A4A0539,1,1970/1/5 19:31,905250,-79,137
E2801160600002073A4A0529,2,1970/1/5 19:31,905250,-77,45
E2801160600002073A4A0529,2,1970/1/5 19:31,905250,-77,45
E2801160600002073A4A0529,2,1970/1/5 19:31,905250,-77,45
E2801160600002073A4A0529,2,1970/1/5 19:31,905250,-77,45
E2801160600002073A4A0529,2,1970/1/5 19:31,905250,-77,45
E2801160600002073A4A0529,2,1970/1/5 19:31,905250,-77,45
E2801160600002073A4A0529,2,1970/1/5 19:31,905250,-77,45
E2801160600002073A4A0529,2,1970/1/5 19:31,905250,-77,45
E2801160600002073A4A0519,2,1970/1/5 19:31,905250,-70,16
E2801160600002073A4A0519,2,1970/1/5 19:31,905250,-70,16
E2801160600002073A4A0519,2,1970/1/5 19:31,905250,-70,16
E2801160600002073A4A0519,2,1970/1/5 19:31,905250,-70,16
E2801160600002073A4A0519,2,1970/1/5 19:31,905250,-70,16
E2801160600002073A4A0519,2,1970/1/5 19:31,905250,-70,16
E2801160600002073A4A0519,2,1970/1/5 19:31,905250,-70,16
E2801160600002073A4A0519,2,1970/1/5 19:31,905250,-70,16
E2801160600002073A4A0529,3,1970/1/5 19:31,905250,-74,95
E2801160600002073A4A0529,3,1970/1/5 19:31,905250,-74,95
E2801160600002073A4A0529,3,1970/1/5 19:31,905250,-74,95
E2801160600002073A4A0529,3,1970/1/5 19:31,905250,-74,95
E2801160600002073A4A0529,3,1970/1/5 19:31,905250,-74,95
E2801160600002073A4A0529,3,1970/1/5 19:31,905250,-74,95
E2801160600002073A4A0529,3,1970/1/5 19:31,905250,-74,95
E2801160600002073A4A0529,3,1970/1/5 19:31,905250,-74,95
E2801160600002073A4A0519,3,1970/1/5 19:31,905250,-66,64
E2801160600002073A4A0519,3,1970/1/5 19:31,905250,-66,64
E2801160600002073A4A0519,3,1970/1/5 19:31,905250,-66,64
E2801160600002073A4A0519,3,1970/1/5 19:31,905250,-66,64
E2801160600002073A4A0519,3,1970/1/5 19:31,905250,-66,64
E2801160600002073A4A0519,3,1970/1/5 19:31,905250,-66,64
E2801160600002073A4A0519,3,1970/1/5 19:31,905250,-66,64
E2801160600002073A4A0519,3,1970/1/5 19:31,905250,-66,64
E200497E93D2893134FFAA24,3,1970/1/5 19:31,905250,-78,53
E200497E93D2893134FFAA24,3,1970/1/5 19:31,905250,-78,53
E200497E93D2893134FFAA24,3,1970/1/5 19:31,905250,-78,53
E200497E93D2893134FFAA24,3,1970/1/5 19:31,905250,-78,53
E200497E93D2893134FFAA24,3,1970/1/5 19:31,905250,-78,53
E200497E93D2893134FFAA24,3,1970/1/5 19:31,905250,-78,53
E200497E93D2893134FFAA24,3,1970/1/5 19:31,905250,-78,53
E200497E93D2893134FFAA24,3,1970/1/5 19:31,905250,-78,53
E2801160600002073A4A0539,1,1970/1/5 19:31,905250,-80,149
E2801160600002073A4A0539,1,1970/1/5 19:31,905250,-80,149
E2801160600002073A4A0539,1,1970/1/5 19:31,905250,-80,149
E2801160600002073A4A0539,1,1970/1/5 19:31,905250,-80,149
E2801160600002073A4A0539,1,1970/1/5 19:31,905250,-80,149
E2801160600002073A4A0539,1,1970/1/5 19:31,905250,-80,149
E2801160600002073A4A0539,1,1970/1/5 19:31,905250,-80,149
E2801160600002073A4A0539,1,1970/1/5 19:31,905250,-80,149
E2801160600002073A4A0529,1,1970/1/5 19:31,905250,-57,160
E2801160600002073A4A0529,1,1970/1/5 19:31,905250,-57,160
E2801160600002073A4A0529,1,1970/1/5 19:31,905250,-57,160
E2801160600002073A4A0529,1,1970/1/5 19:31,905250,-57,160
E2801160600002073A4A0529,1,1970/1/5 19:31,905250,-57,160
E2801160600002073A4A0529,1,1970/1/5 19:31,905250,-57,160
E2801160600002073A4A0529,1,1970/1/5 19:31,905250,-57,160
E2801160600002073A4A0529,1,1970/1/5 19:31,905250,-57,160
E2801160600002073A4A0519,1,1970/1/5 19:31,905250,-80,120
