EPC,Ant,Time,Frequency,RSSI,Phase,,,
E2801160600002073A4A0529,1,1970/1/5 17:59,926750,-38,73,,,
E2801160600002073A4A0529,1,1970/1/5 17:59,926750,-38,73,,,
E2801160600002073A4A0529,1,1970/1/5 17:59,926750,-38,73,,,
E2801160600002073A4A0529,1,1970/1/5 17:59,926750,-38,73,,,
E2801160600002073A4A0529,1,1970/1/5 17:59,926750,-38,73,,,
E2801160600002073A4A0529,1,1970/1/5 17:59,926750,-38,73,,,
E2801160600002073A4A0529,1,1970/1/5 17:59,926750,-38,73,,,
E2801160600002073A4A0529,1,1970/1/5 17:59,926750,-38,73,,,
E2801160600002073A4A0529,1,1970/1/5 17:59,926750,-38,73,,,
E2801160600002073A4A0529,1,1970/1/5 17:59,926750,-38,73,,,
E2801160600002073A4A0529,1,1970/1/5 17:59,926750,-38,73,,,
E2801160600002073A4A0519,1,1970/1/5 17:59,926750,-41,61,,,
E2801160600002073A4A0519,1,1970/1/5 17:59,926750,-41,61,,,
E2801160600002073A4A0519,1,1970/1/5 17:59,926750,-41,61,,,
E2801160600002073A4A0519,1,1970/1/5 17:59,926750,-41,61,,,
E2801160600002073A4A0519,1,1970/1/5 17:59,926750,-41,61,,,
E2801160600002073A4A0519,1,1970/1/5 17:59,926750,-41,61,,,
E2801160600002073A4A0519,1,1970/1/5 17:59,926750,-41,61,,,
E2801160600002073A4A0519,1,1970/1/5 17:59,926750,-41,61,,,
E2801160600002073A4A0519,1,1970/1/5 17:59,926750,-41,61,,,
E2801160600002073A4A0519,1,1970/1/5 17:59,926750,-41,61,,,
E2801160600002073A4A0519,1,1970/1/5 17:59,926750,-41,61,,,
E2801160600002073A4A0519,1,1970/1/5 17:59,926750,-41,61,,,
E2801160600002073A4A0519,1,1970/1/5 17:59,926750,-41,61,,,
E2801160600002073A4A0529,2,1970/1/5 17:59,926750,-62,19,,,
E2801160600002073A4A0529,2,1970/1/5 17:59,926750,-62,19,,,
E2801160600002073A4A0529,2,1970/1/5 17:59,926750,-62,19,,,
E2801160600002073A4A0529,2,1970/1/5 17:59,926750,-62,19,,,
E2801160600002073A4A0529,2,1970/1/5 17:59,926750,-62,19,,,
E2801160600002073A4A0529,2,1970/1/5 17:59,926750,-62,19,,,
E2801160600002073A4A0529,2,1970/1/5 17:59,926750,-62,19,,,
E2801160600002073A4A0529,2,1970/1/5 17:59,926750,-62,19,,,
E2801160600002073A4A0529,2,1970/1/5 17:59,926750,-62,19,,,
E2801160600002073A4A0529,2,1970/1/5 17:59,926750,-62,19,,,
E2801160600002073A4A0529,2,1970/1/5 17:59,926750,-62,19,,,
E2801160600002073A4A0529,2,1970/1/5 17:59,926750,-62,19,,,
E2801160600002073A4A0529,2,1970/1/5 17:59,926750,-62,19,,,
E2801160600002073A4A0519,2,1970/1/5 17:59,926750,-57,36,,,
E2801160600002073A4A0519,2,1970/1/5 17:59,926750,-57,36,,,
E2801160600002073A4A0519,2,1970/1/5 17:59,926750,-57,36,,,
E2801160600002073A4A0519,2,1970/1/5 17:59,926750,-57,36,,,
E2801160600002073A4A0519,2,1970/1/5 17:59,926750,-57,36,,,
E2801160600002073A4A0519,2,1970/1/5 17:59,926750,-57,36,,,
E2801160600002073A4A0519,2,1970/1/5 17:59,926750,-57,36,,,
E2801160600002073A4A0519,2,1970/1/5 17:59,926750,-57,36,,,
E2801160600002073A4A0519,2,1970/1/5 17:59,926750,-57,36,,,
E2801160600002073A4A0519,2,1970/1/5 17:59,926750,-57,36,,,
E2801160600002073A4A0519,2,1970/1/5 17:59,926750,-57,36,,,
E2801160600002073A4A0519,2,1970/1/5 17:59,926750,-57,36,,,
E2801160600002073A4A0519,2,1970/1/5 17:59,926750,-57,36,,,
E2801160600002073A4A0529,3,1970/1/5 17:59,926750,-61,33,,,
E2801160600002073A4A0529,3,1970/1/5 17:59,926750,-61,33,,,
E2801160600002073A4A0529,3,1970/1/5 17:59,926750,-61,33,,,
E2801160600002073A4A0529,3,1970/1/5 17:59,926750,-61,33,,,
E2801160600002073A4A0529,3,1970/1/5 17:59,926750,-61,33,,,
E2801160600002073A4A0529,3,1970/1/5 17:59,926750,-61,33,,,
E2801160600002073A4A0529,3,1970/1/5 17:59,926750,-61,33,,,
E2801160600002073A4A0529,3,1970/1/5 17:59,926750,-61,33,,,
E2801160600002073A4A0529,3,1970/1/5 17:59,926750,-61,33,,,
E2801160600002073A4A0529,3,1970/1/5 17:59,926750,-61,33,,,
E2801160600002073A4A0529,3,1970/1/5 17:59,926750,-61,33,,,
E2801160600002073A4A0529,3,1970/1/5 17:59,926750,-61,33,,,
E2801160600002073A4A0529,3,1970/1/5 17:59,926750,-61,33,,,
E2801160600002073A4A0519,3,1970/1/5 17:59,926750,-53,42,,,
E2801160600002073A4A0519,3,1970/1/5 17:59,926750,-53,42,,,
