EPC,Ant,Time,Frequency,RSSI,Phase,,,
E2801160600002073A4A0529,3,1970/1/5 17:58,911750,-69,168,,,
E2801160600002073A4A0529,3,1970/1/5 17:58,911750,-69,168,,,
E2801160600002073A4A0529,3,1970/1/5 17:58,911750,-69,168,,,
E2801160600002073A4A0529,3,1970/1/5 17:58,911750,-69,168,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,911750,-58,30,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,911750,-58,30,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,911750,-58,30,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,911750,-58,30,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,911750,-58,30,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,911750,-58,30,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,911750,-58,30,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,911750,-58,30,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,911750,-58,30,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,911750,-58,30,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,911750,-58,30,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,911750,-58,30,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,911750,-36,39,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,911750,-36,39,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,911750,-36,39,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,911750,-36,39,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,911750,-36,39,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,911750,-36,39,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,911750,-36,39,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,911750,-36,39,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,911750,-36,39,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,911750,-36,39,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,911750,-36,39,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,911750,-36,39,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,911750,-38,28,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,911750,-38,28,,,
