EPC,Ant,Time,Frequency,RSSI,Phase,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,924250,-41,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,924250,-41,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,924250,-41,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,924250,-41,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,924250,-41,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,924250,-41,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,924250,-41,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,924250,-41,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,924250,-41,129,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,924250,-57,98,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,924250,-57,98,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,924250,-57,98,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,924250,-57,98,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,924250,-57,98,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,924250,-57,98,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,924250,-57,98,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,924250,-57,98,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,924250,-57,98,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,924250,-57,98,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,924250,-57,98,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,924250,-62,53,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,924250,-62,53,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,924250,-62,53,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,924250,-62,53,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,924250,-62,53,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,924250,-62,53,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,924250,-62,53,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,924250,-62,53,,,
