EPC,Ant,Time,Frequency,RSSI,Phase,,,
E2801160600002073A4A0539,3,1970/1/5 17:56,918750,-79,109,,,
E2801160600002073A4A0539,3,1970/1/5 17:56,918750,-79,109,,,
E2801160600002073A4A0539,3,1970/1/5 17:56,918750,-79,109,,,
E2801160600002073A4A0539,3,1970/1/5 17:56,918750,-79,109,,,
E2801160600002073A4A0539,3,1970/1/5 17:56,918750,-79,109,,,
E2801160600002073A4A0539,3,1970/1/5 17:56,918750,-79,109,,,
E2801160600002073A4A0519,3,1970/1/5 17:56,918750,-58,28,,,
E2801160600002073A4A0519,3,1970/1/5 17:56,918750,-58,28,,,
E2801160600002073A4A0519,3,1970/1/5 17:56,918750,-58,28,,,
E2801160600002073A4A0519,3,1970/1/5 17:56,918750,-58,28,,,
E2801160600002073A4A0519,3,1970/1/5 17:56,918750,-58,28,,,
E2801160600002073A4A0519,3,1970/1/5 17:56,918750,-58,28,,,
E2801160600002073A4A0519,3,1970/1/5 17:56,918750,-58,28,,,
E2801160600002073A4A0529,3,1970/1/5 17:56,918750,-67,177,,,
E2801160600002073A4A0529,3,1970/1/5 17:56,918750,-67,177,,,
E2801160600002073A4A0529,3,1970/1/5 17:56,918750,-67,177,,,
E2801160600002073A4A0529,3,1970/1/5 17:56,918750,-67,177,,,
E2801160600002073A4A0529,3,1970/1/5 17:56,918750,-67,177,,,
E2801160600002073A4A0529,3,1970/1/5 17:56,918750,-67,177,,,
E2801160600002073A4A0529,3,1970/1/5 17:56,918750,-67,177,,,
E2801160600002073A4A0519,1,1970/1/5 17:56,918750,-41,50,,,
E2801160600002073A4A0519,1,1970/1/5 17:56,918750,-41,50,,,
E2801160600002073A4A0519,1,1970/1/5 17:56,918750,-41,50,,,
E2801160600002073A4A0519,1,1970/1/5 17:56,918750,-41,50,,,
E2801160600002073A4A0519,1,1970/1/5 17:56,918750,-41,50,,,
E2801160600002073A4A0519,1,1970/1/5 17:56,918750,-41,50,,,
E2801160600002073A4A0519,1,1970/1/5 17:56,918750,-41,50,,,
E2801160600002073A4A0529,1,1970/1/5 17:56,918750,-37,64,,,
E2801160600002073A4A0529,1,1970/1/5 17:56,918750,-37,64,,,
E2801160600002073A4A0529,1,1970/1/5 17:56,918750,-37,64,,,
E2801160600002073A4A0529,1,1970/1/5 17:56,918750,-37,64,,,
