EPC,Ant,Time,Frequency,RSSI,Phase,,,
E2801160600002073A4A0529,2,1970/1/5 17:56,916750,-62,109,,,
E2801160600002073A4A0529,2,1970/1/5 17:56,916750,-62,109,,,
E2801160600002073A4A0529,2,1970/1/5 17:56,916750,-62,109,,,
E2801160600002073A4A0519,2,1970/1/5 17:56,916750,-55,132,,,
E2801160600002073A4A0519,2,1970/1/5 17:56,916750,-55,132,,,
E2801160600002073A4A0519,2,1970/1/5 17:56,916750,-55,132,,,
E2801160600002073A4A0519,2,1970/1/5 17:56,916750,-55,132,,,
E2801160600002073A4A0519,2,1970/1/5 17:56,916750,-55,132,,,
E2801160600002073A4A0519,2,1970/1/5 17:56,916750,-55,132,,,
E2801160600002073A4A0519,2,1970/1/5 17:56,916750,-55,132,,,
E2801160600002073A4A0519,3,1970/1/5 17:56,926750,-56,30,,,
E2801160600002073A4A0519,3,1970/1/5 17:56,926750,-56,30,,,
E2801160600002073A4A0519,3,1970/1/5 17:56,926750,-56,30,,,
E2801160600002073A4A0519,3,1970/1/5 17:56,926750,-56,30,,,
E2801160600002073A4A0519,3,1970/1/5 17:56,926750,-56,30,,,
E2801160600002073A4A0519,3,1970/1/5 17:56,926750,-56,30,,,
E2801160600002073A4A0519,3,1970/1/5 17:56,926750,-56,30,,,
E2801160600002073A4A0529,3,1970/1/5 17:56,926750,-65,19,,,
E2801160600002073A4A0529,3,1970/1/5 17:56,926750,-65,19,,,
E2801160600002073A4A0529,3,1970/1/5 17:56,926750,-65,19,,,
E2801160600002073A4A0529,3,1970/1/5 17:56,926750,-65,19,,,
E2801160600002073A4A0529,3,1970/1/5 17:56,926750,-65,19,,,
E2801160600002073A4A0529,3,1970/1/5 17:56,926750,-65,19,,,
E2801160600002073A4A0529,3,1970/1/5 17:56,926750,-65,19,,,
E2801160600002073A4A0519,1,1970/1/5 17:56,926750,-41,70,,,
E2801160600002073A4A0519,1,1970/1/5 17:56,926750,-41,70,,,
E2801160600002073A4A0519,1,1970/1/5 17:56,926750,-41,70,,,
E2801160600002073A4A0519,1,1970/1/5 17:56,926750,-41,70,,,
E2801160600002073A4A0519,1,1970/1/5 17:56,926750,-41,70,,,
E2801160600002073A4A0519,1,1970/1/5 17:56,926750,-41,70,,,
E2801160600002073A4A0519,1,1970/1/5 17:56,926750,-41,70,,,
E2801160600002073A4A0529,1,1970/1/5 17:56,926750,-38,81,,,
E2801160600002073A4A0529,1,1970/1/5 17:56,926750,-38,81,,,
E2801160600002073A4A0529,1,1970/1/5 17:56,926750,-38,81,,,
E2801160600002073A4A0529,1,1970/1/5 17:56,926750,-38,81,,,
E2801160600002073A4A0529,1,1970/1/5 17:56,926750,-38,81,,,
E2801160600002073A4A0529,1,1970/1/5 17:56,926750,-38,81,,,
E2801160600002073A4A0529,1,1970/1/5 17:56,926750,-38,81,,,
E2801160600002073A4A0519,2,1970/1/5 17:56,926750,-57,25,,,
E2801160600002073A4A0519,2,1970/1/5 17:56,926750,-57,25,,,
E2801160600002073A4A0519,2,1970/1/5 17:56,926750,-57,25,,,
E2801160600002073A4A0519,2,1970/1/5 17:56,926750,-57,25,,,
E2801160600002073A4A0519,2,1970/1/5 17:56,926750,-57,25,,,
E2801160600002073A4A0519,2,1970/1/5 17:56,926750,-57,25,,,
E2801160600002073A4A0519,2,1970/1/5 17:56,926750,-57,25,,,
E2801160600002073A4A0529,2,1970/1/5 17:56,926750,-63,174,,,
E2801160600002073A4A0529,2,1970/1/5 17:56,926750,-63,174,,,
E2801160600002073A4A0529,2,1970/1/5 17:56,926750,-63,174,,,
E2801160600002073A4A0529,2,1970/1/5 17:56,926750,-63,174,,,
E2801160600002073A4A0529,2,1970/1/5 17:56,926750,-63,174,,,
