EPC,Ant,Time,Frequency,RSSI,Phase,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,913250,-56,16,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,913250,-56,16,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,913250,-56,16,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,913250,-56,16,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,913250,-56,16,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,913250,-56,16,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,913250,-56,16,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,913250,-56,16,,,
E2801160600002073A4A0519,3,1970/1/5 17:58,913250,-56,16,,,
E200497E93D284B134FFAA12,3,1970/1/5 17:58,913250,-78,36,,,
E200497E93D284B134FFAA12,3,1970/1/5 17:58,913250,-78,36,,,
E200497E93D284B134FFAA12,3,1970/1/5 17:58,913250,-78,36,,,
E200497E93D284B134FFAA12,3,1970/1/5 17:58,913250,-78,36,,,
E200497E93D284B134FFAA12,3,1970/1/5 17:58,913250,-78,36,,,
E200497E93D284B134FFAA12,3,1970/1/5 17:58,913250,-78,36,,,
E200497E93D284B134FFAA12,3,1970/1/5 17:58,913250,-78,36,,,
E200497E93D284B134FFAA12,3,1970/1/5 17:58,913250,-78,36,,,
E200497E93D284B134FFAA12,3,1970/1/5 17:58,913250,-78,36,,,
E200497E93D284B134FFAA12,3,1970/1/5 17:58,913250,-78,36,,,
E200497E93D284B134FFAA12,3,1970/1/5 17:58,913250,-78,36,,,
E200497E93D284B134FFAA12,3,1970/1/5 17:58,913250,-78,36,,,
E200497E93D284B134FFAA12,3,1970/1/5 17:58,913250,-78,36,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-38,157,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-38,157,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-38,157,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-38,157,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-38,157,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-38,157,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-38,157,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-38,157,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-38,157,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-38,157,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-38,157,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-38,157,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-38,157,,,
E2801160600002073A4A0539,1,1970/1/5 17:58,913250,-73,135,,,
E2801160600002073A4A0539,1,1970/1/5 17:58,913250,-73,135,,,
E2801160600002073A4A0539,1,1970/1/5 17:58,913250,-73,135,,,
E2801160600002073A4A0539,1,1970/1/5 17:58,913250,-73,135,,,
E2801160600002073A4A0539,1,1970/1/5 17:58,913250,-73,135,,,
E2801160600002073A4A0539,1,1970/1/5 17:58,913250,-73,135,,,
E2801160600002073A4A0539,1,1970/1/5 17:58,913250,-73,135,,,
E2801160600002073A4A0539,1,1970/1/5 17:58,913250,-73,135,,,
E2801160600002073A4A0539,1,1970/1/5 17:58,913250,-73,135,,,
E2801160600002073A4A0539,1,1970/1/5 17:58,913250,-73,135,,,
E2801160600002073A4A0539,1,1970/1/5 17:58,913250,-73,135,,,
E2801160600002073A4A0539,1,1970/1/5 17:58,913250,-73,135,,,
E2801160600002073A4A0539,1,1970/1/5 17:58,913250,-73,135,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,913250,-76,64,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,913250,-76,64,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,913250,-76,64,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,913250,-76,64,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,913250,-76,64,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,913250,-76,64,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,913250,-76,64,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,913250,-76,64,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,913250,-76,64,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,913250,-76,64,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,913250,-76,64,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,913250,-76,64,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,913250,-76,64,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,913250,-36,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,913250,-36,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,913250,-36,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,913250,-36,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,913250,-36,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,913250,-36,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,913250,-36,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,913250,-36,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,913250,-36,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,913250,-36,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,913250,-36,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,913250,-36,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,913250,-36,174,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,913250,-75,64,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,913250,-75,64,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,913250,-75,64,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,913250,-75,64,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,913250,-75,64,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,913250,-75,64,,,
