EPC,Ant,Time,Frequency,RSSI,Phase,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,904750,-57,8,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,904750,-65,151,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,904750,-65,151,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,904750,-65,151,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,904750,-65,151,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,904750,-38,171,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,904750,-38,171,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,904750,-38,171,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,904750,-38,171,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,904750,-36,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,904750,-36,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,904750,-36,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,904750,-36,174,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:54,904750,-74,140,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:54,904750,-74,140,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:54,904750,-74,140,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:54,904750,-74,140,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,904750,-57,56,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,904750,-57,56,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,904750,-57,56,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,904750,-57,56,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,904750,-63,42,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,904750,-63,42,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,904750,-63,42,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,904750,-63,42,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,904750,-57,14,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,904750,-57,14,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,904750,-57,14,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,904750,-57,14,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,904750,-65,151,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,904750,-65,151,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,904750,-65,151,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,904750,-65,151,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,911250,-66,174,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,911250,-66,174,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,911250,-66,174,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,911250,-66,174,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,911250,-57,28,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,911250,-57,28,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,911250,-57,28,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,911250,-57,28,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,911250,-38,36,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,911250,-38,36,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,911250,-38,36,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,911250,-38,36,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,911250,-36,45,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,911250,-36,45,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,911250,-36,45,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,911250,-36,45,,,
E2801160600002073A4A0539,1,1970/1/5 17:54,911250,-71,90,,,
E2801160600002073A4A0539,1,1970/1/5 17:54,911250,-71,90,,,
E2801160600002073A4A0539,1,1970/1/5 17:54,911250,-71,90,,,
E2801160600002073A4A0539,1,1970/1/5 17:54,911250,-71,90,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,911250,-57,73,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,911250,-57,73,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,911250,-57,73,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,911250,-57,73,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,911250,-64,50,,,
