EPC,Ant,Time,Frequency,RSSI,Phase,,,
E2801160600002073A4A0539,1,1970/1/5 17:58,913250,-72,11,,,
E2801160600002073A4A0539,1,1970/1/5 17:58,913250,-72,11,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-39,171,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-39,171,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-39,171,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-39,171,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-39,171,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-39,171,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-39,171,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-39,171,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-39,171,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-39,171,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,913250,-39,171,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,905250,-38,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,905250,-38,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,905250,-38,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,905250,-38,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,905250,-38,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,905250,-38,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,905250,-38,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,905250,-38,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,905250,-38,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,905250,-38,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,905250,-38,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,905250,-38,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,905250,-35,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,905250,-35,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,905250,-35,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,905250,-35,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,905250,-35,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,905250,-35,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,905250,-35,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,905250,-35,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,905250,-35,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,905250,-35,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,905250,-35,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,905250,-35,174,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,905250,-75,151,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,905250,-75,151,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,905250,-75,151,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,905250,-75,151,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,905250,-75,151,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,905250,-75,151,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,905250,-75,151,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,905250,-75,151,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,905250,-75,151,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,905250,-75,151,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,905250,-75,151,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,905250,-75,151,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,905250,-63,59,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,905250,-63,59,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,905250,-63,59,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,905250,-63,59,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,905250,-63,59,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,905250,-63,59,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,905250,-63,59,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,905250,-63,59,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,905250,-63,59,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,905250,-63,59,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,905250,-63,59,,,
E2801160600002073A4A0529,2,1970/1/5 17:58,905250,-63,59,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,905250,-57,59,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,905250,-57,59,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,905250,-57,59,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,905250,-57,59,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,905250,-57,59,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,905250,-57,59,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,905250,-57,59,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,905250,-57,59,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,905250,-57,59,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,905250,-57,59,,,
