EPC,Ant,Time,Frequency,RSSI,Phase,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,920250,-62,8,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,920250,-62,8,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,920250,-62,8,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,920250,-62,8,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,920250,-57,25,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,920250,-57,25,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,920250,-57,25,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,920250,-57,25,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,920250,-57,25,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,920250,-57,25,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,920250,-57,25,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,920250,-57,25,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,920250,-57,25,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,920250,-59,163,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,920250,-59,163,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,920250,-59,163,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,920250,-59,163,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,920250,-59,163,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,920250,-59,163,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,920250,-59,163,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,920250,-59,163,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,920250,-59,163,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,920250,-78,50,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,920250,-78,50,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,920250,-78,50,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,920250,-78,50,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,920250,-78,50,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,920250,-78,50,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,920250,-78,50,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,920250,-78,50,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,920250,-78,50,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,920250,-68,137,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,920250,-68,137,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,920250,-68,137,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,920250,-68,137,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,920250,-68,137,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,920250,-68,137,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,920250,-68,137,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,920250,-68,137,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,920250,-68,137,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0539,1,1970/1/5 17:57,914750,-72,75,,,
E2801160600002073A4A0539,1,1970/1/5 17:57,914750,-72,75,,,
E2801160600002073A4A0539,1,1970/1/5 17:57,914750,-72,75,,,
E2801160600002073A4A0539,1,1970/1/5 17:57,914750,-72,75,,,
E2801160600002073A4A0539,1,1970/1/5 17:57,914750,-72,75,,,
E2801160600002073A4A0539,1,1970/1/5 17:57,914750,-72,75,,,
E2801160600002073A4A0539,1,1970/1/5 17:57,914750,-72,75,,,
E2801160600002073A4A0539,1,1970/1/5 17:57,914750,-72,75,,,
E2801160600002073A4A0539,1,1970/1/5 17:57,914750,-72,75,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,914750,-78,149,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,914750,-78,149,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,914750,-78,149,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,914750,-78,149,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,914750,-78,149,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,914750,-78,149,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,914750,-78,149,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,914750,-78,149,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,914750,-78,149,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,118,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,118,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,118,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,118,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,118,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,118,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,118,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,118,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,118,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,914750,-36,146,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,914750,-39,137,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,914750,-62,149,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,914750,-57,163,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,109,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,109,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,109,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,109,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,109,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,109,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,109,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,109,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,914750,-57,109,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,914750,-67,92,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,914750,-79,146,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,914750,-79,146,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,914750,-79,146,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,914750,-79,146,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,914750,-79,146,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,914750,-79,146,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,914750,-79,146,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,914750,-79,146,,,
