EPC,Ant,Time,Frequency,RSSI,Phase,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,925750,-63,36,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,925750,-63,36,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,925750,-63,36,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,925750,-57,39,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,925750,-57,39,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,925750,-57,39,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,925750,-57,53,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,925750,-57,53,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,925750,-57,53,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,925750,-65,33,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,925750,-65,33,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,925750,-65,33,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,925750,-41,101,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,925750,-41,101,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,925750,-41,101,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,925750,-37,112,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,925750,-37,112,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,925750,-37,112,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,925750,-57,45,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,925750,-57,45,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,925750,-57,45,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,925750,-63,30,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,925750,-63,30,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,925750,-63,30,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,920250,-67,151,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,920250,-67,151,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,920250,-67,151,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,920250,-59,165,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,920250,-59,165,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,920250,-59,165,,,
E2801160600002073A4A0539,3,1970/1/5 17:54,920250,-79,45,,,
E2801160600002073A4A0539,3,1970/1/5 17:54,920250,-79,45,,,
E2801160600002073A4A0539,3,1970/1/5 17:54,920250,-79,45,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,920250,-37,22,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,920250,-37,22,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,920250,-37,22,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,920250,-41,14,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,920250,-41,14,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,920250,-41,14,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,920250,-57,16,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,920250,-57,16,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,920250,-57,16,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,920250,-62,0,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,920250,-62,0,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,920250,-62,0,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,920250,-68,135,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,920250,-68,135,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,920250,-68,135,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,920250,-59,154,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,920250,-59,154,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,920250,-59,154,,,
E2801160600002073A4A0539,3,1970/1/5 17:54,920250,-79,75,,,
E2801160600002073A4A0539,3,1970/1/5 17:54,920250,-79,75,,,
E2801160600002073A4A0539,3,1970/1/5 17:54,920250,-79,75,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,920250,-38,28,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,920250,-38,28,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,920250,-38,28,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,920250,-41,16,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,920250,-41,16,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,920250,-41,16,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,920250,-57,19,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,920250,-57,19,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,920250,-57,19,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,920250,-62,2,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,920250,-62,2,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,920250,-62,2,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,920250,-59,160,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,920250,-59,160,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,920250,-59,160,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,920250,-68,137,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,920250,-68,137,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,920250,-68,137,,,
E2801160600002073A4A0539,3,1970/1/5 17:54,920250,-77,84,,,
E2801160600002073A4A0539,3,1970/1/5 17:54,920250,-77,84,,,
E2801160600002073A4A0539,3,1970/1/5 17:54,920250,-77,84,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,920250,-41,14,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,920250,-41,14,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,920250,-41,14,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,914750,-36,143,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,914750,-36,143,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,914750,-36,143,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,914750,-39,135,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,914750,-39,135,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,914750,-39,135,,,
E2801160600002073A4A0539,1,1970/1/5 17:54,914750,-72,104,,,
E2801160600002073A4A0539,1,1970/1/5 17:54,914750,-72,104,,,
E2801160600002073A4A0539,1,1970/1/5 17:54,914750,-72,104,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,914750,-62,154,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,914750,-62,154,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,914750,-62,154,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,914750,-57,165,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,914750,-57,165,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,914750,-57,165,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,914750,-57,109,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,914750,-57,109,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,914750,-57,109,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,914750,-67,84,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,914750,-67,84,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,914750,-67,84,,,
E2801160600002073A4A0539,3,1970/1/5 17:54,914750,-78,129,,,
E2801160600002073A4A0539,3,1970/1/5 17:54,914750,-78,129,,,
E2801160600002073A4A0539,3,1970/1/5 17:54,914750,-78,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,914750,-39,132,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,914750,-39,132,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,914750,-39,132,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,914750,-36,137,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,914750,-36,137,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,914750,-36,137,,,
E2801160600002073A4A0539,1,1970/1/5 17:54,914750,-73,115,,,
E2801160600002073A4A0539,1,1970/1/5 17:54,914750,-73,115,,,
E2801160600002073A4A0539,1,1970/1/5 17:54,914750,-73,115,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,914750,-57,163,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,914750,-57,163,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,914750,-62,137,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,914750,-62,137,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,914750,-62,137,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,908750,-38,92,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,908750,-38,92,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,908750,-38,92,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,908750,-36,101,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,908750,-36,101,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,908750,-36,101,,,
E2000017221200910820C6AD,1,1970/1/5 17:54,908750,-73,129,,,
E2000017221200910820C6AD,1,1970/1/5 17:54,908750,-73,129,,,
E2000017221200910820C6AD,1,1970/1/5 17:54,908750,-73,129,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:54,908750,-75,36,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:54,908750,-75,36,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:54,908750,-75,36,,,
E2801160600002073A4A0539,1,1970/1/5 17:54,908750,-74,168,,,
E2801160600002073A4A0539,1,1970/1/5 17:54,908750,-74,168,,,
E2801160600002073A4A0539,1,1970/1/5 17:54,908750,-74,168,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,908750,-62,135,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,908750,-62,135,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,908750,-62,135,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,908750,-56,137,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,908750,-56,137,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,908750,-56,137,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,908750,-57,78,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,908750,-57,78,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,908750,-57,78,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,908750,-66,42,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,908750,-66,42,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,908750,-66,42,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,908750,-38,95,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,908750,-38,95,,,
E2801160600002073A4A0519,1,1970/1/5 17:54,908750,-38,95,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,908750,-36,101,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,908750,-36,101,,,
E2801160600002073A4A0529,1,1970/1/5 17:54,908750,-36,101,,,
E2000017221200910820C6AD,1,1970/1/5 17:54,908750,-74,126,,,
E2000017221200910820C6AD,1,1970/1/5 17:54,908750,-74,126,,,
E2000017221200910820C6AD,1,1970/1/5 17:54,908750,-74,126,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,908750,-56,132,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,908750,-56,132,,,
E2801160600002073A4A0519,2,1970/1/5 17:54,908750,-56,132,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,908750,-62,126,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,908750,-62,126,,,
E2801160600002073A4A0529,2,1970/1/5 17:54,908750,-62,126,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,924750,-65,59,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,924750,-65,59,,,
E2801160600002073A4A0529,3,1970/1/5 17:54,924750,-65,59,,,
E2801160600002073A4A0519,3,1970/1/5 17:54,924750,-57,67,,,
