EPC,Ant,Time,Frequency,RSSI,Phase,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,921750,-67,135,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,921750,-67,135,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,921750,-67,135,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,921750,-67,135,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,160,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,160,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,160,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,160,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,160,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,160,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,160,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,160,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,160,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,921750,-41,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,921750,-41,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,921750,-41,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,921750,-41,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,921750,-41,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,921750,-41,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,921750,-41,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,921750,-41,174,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,921750,-41,174,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,921750,-37,2,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,921750,-37,2,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,921750,-37,2,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,921750,-37,2,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,921750,-37,2,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,921750,-37,2,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,921750,-37,2,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,921750,-37,2,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,921750,-37,2,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,921750,-61,140,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,921750,-61,140,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,921750,-61,140,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,921750,-61,140,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,921750,-61,140,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,921750,-61,140,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,921750,-61,140,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,921750,-61,140,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,921750,-61,140,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,921750,-56,157,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,921750,-56,157,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,921750,-56,157,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,921750,-56,157,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,921750,-56,157,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,921750,-56,157,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,921750,-56,157,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,921750,-56,157,,,
E2801160600002073A4A0519,2,1970/1/5 17:57,921750,-56,157,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,163,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,163,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,163,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,163,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,163,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,163,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,163,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,163,,,
E2801160600002073A4A0539,3,1970/1/5 17:57,921750,-79,163,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,913750,-39,160,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,913750,-39,160,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,913750,-39,160,,,
