EPC,Ant,Time,Frequency,RSSI,Phase,,,
E2801160600002073A4A0529,1,1970/1/5 17:55,925250,-37,123,,,
E2801160600002073A4A0529,1,1970/1/5 17:55,925250,-37,123,,,
E2801160600002073A4A0529,1,1970/1/5 17:55,925250,-37,123,,,
E2801160600002073A4A0529,1,1970/1/5 17:55,925250,-37,123,,,
E2801160600002073A4A0519,1,1970/1/5 17:55,925250,-40,115,,,
E2801160600002073A4A0519,1,1970/1/5 17:55,925250,-40,115,,,
E2801160600002073A4A0519,1,1970/1/5 17:55,925250,-40,115,,,
E2801160600002073A4A0519,1,1970/1/5 17:55,925250,-40,115,,,
E2801160600002073A4A0519,1,1970/1/5 17:55,925250,-40,115,,,
E2801160600002073A4A0519,1,1970/1/5 17:55,925250,-40,115,,,
E2801160600002073A4A0529,2,1970/1/5 17:55,925250,-63,53,,,
E2801160600002073A4A0529,2,1970/1/5 17:55,925250,-63,53,,,
E2801160600002073A4A0529,2,1970/1/5 17:55,925250,-63,53,,,
E2801160600002073A4A0529,2,1970/1/5 17:55,925250,-63,53,,,
E2801160600002073A4A0529,2,1970/1/5 17:55,925250,-63,53,,,
E2801160600002073A4A0529,2,1970/1/5 17:55,925250,-63,53,,,
E2801160600002073A4A0519,2,1970/1/5 17:55,925250,-57,61,,,
E2801160600002073A4A0519,2,1970/1/5 17:55,925250,-57,61,,,
E2801160600002073A4A0519,2,1970/1/5 17:55,925250,-57,61,,,
E2801160600002073A4A0519,2,1970/1/5 17:55,925250,-57,61,,,
E2801160600002073A4A0519,2,1970/1/5 17:55,925250,-57,61,,,
E2801160600002073A4A0519,2,1970/1/5 17:55,925250,-57,61,,,
E2801160600002073A4A0519,3,1970/1/5 17:55,925250,-57,53,,,
E2801160600002073A4A0519,3,1970/1/5 17:55,925250,-57,53,,,
E2801160600002073A4A0519,3,1970/1/5 17:55,925250,-57,53,,,
E2801160600002073A4A0519,3,1970/1/5 17:55,925250,-57,53,,,
E2801160600002073A4A0519,3,1970/1/5 17:55,925250,-57,53,,,
