EPC,Ant,Time,Frequency,RSSI,Phase,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,906750,-35,137,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,906750,-35,137,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,906750,-35,137,,,
E2801160600002073A4A0529,1,1970/1/5 17:58,906750,-35,137,,,
E2000017221200910820C6AD,1,1970/1/5 17:58,906750,-74,25,,,
E2000017221200910820C6AD,1,1970/1/5 17:58,906750,-74,25,,,
E2000017221200910820C6AD,1,1970/1/5 17:58,906750,-74,25,,,
E2000017221200910820C6AD,1,1970/1/5 17:58,906750,-74,25,,,
E2000017221200910820C6AD,1,1970/1/5 17:58,906750,-74,25,,,
E2000017221200910820C6AD,1,1970/1/5 17:58,906750,-74,25,,,
E2000017221200910820C6AD,1,1970/1/5 17:58,906750,-74,25,,,
E2000017221200910820C6AD,1,1970/1/5 17:58,906750,-74,25,,,
E2000017221200910820C6AD,1,1970/1/5 17:58,906750,-74,25,,,
E2000017221200910820C6AD,1,1970/1/5 17:58,906750,-74,25,,,
E2000017221200910820C6AD,1,1970/1/5 17:58,906750,-74,25,,,
E2000017221200910820C6AD,1,1970/1/5 17:58,906750,-74,25,,,
E2000017221200910820C6AD,1,1970/1/5 17:58,906750,-74,25,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,906750,-75,118,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,906750,-75,118,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,906750,-75,118,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,906750,-75,118,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,906750,-75,118,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,906750,-75,118,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,906750,-75,118,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,906750,-75,118,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,906750,-75,118,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,906750,-75,118,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,906750,-75,118,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,906750,-75,118,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:58,906750,-75,118,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,906750,-37,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,906750,-37,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,906750,-37,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,906750,-37,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,906750,-37,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,906750,-37,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,906750,-37,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,906750,-37,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,906750,-37,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,906750,-37,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,906750,-37,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,906750,-37,129,,,
E2801160600002073A4A0519,1,1970/1/5 17:58,906750,-37,129,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,906750,-75,146,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,906750,-75,146,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,906750,-75,146,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,906750,-75,146,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,906750,-75,146,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,906750,-75,146,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,906750,-75,146,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,906750,-75,146,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,906750,-75,146,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,906750,-75,146,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,906750,-75,146,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,906750,-75,146,,,
E200497E93D28EF134FFAA3B,1,1970/1/5 17:58,906750,-75,146,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,906750,-57,19,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,906750,-57,19,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,906750,-57,19,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,906750,-57,19,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,906750,-57,19,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,906750,-57,19,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,906750,-57,19,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,906750,-57,19,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,906750,-57,19,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,906750,-57,19,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,906750,-57,19,,,
E2801160600002073A4A0519,2,1970/1/5 17:58,906750,-57,19,,,
